Map,Call Time,Dispatch Time,Incident Desc,Disposition,Event Number,Location,Priority,Case,Date
,04/09/2024 09:27:20 AM,,Theft from Vehicle,REPORT TAKEN,24091328,"4841 W 18TH AVE, EUG",P,2405042,04/09/2024
,04/09/2024 09:26:22 AM,04/09/2024 09:34:31 AM,Incomplete Call,PATROL CHECK,24091325,"151 W 7TH AVE, EUG",3,,04/09/2024
,04/09/2024 09:05:05 AM,04/09/2024 09:05:05 AM,Traffic Stop,FIELD INVESTIGATION,24091306,"W 6TH AVE/GRANT ST, EUG",6,,04/09/2024
,04/09/2024 09:04:37 AM,04/09/2024 09:12:42 AM,Unauthorized Use of Vehicle,REPORT TAKEN,24091305,"810 W 6TH AVE, EUG",3,2405044,04/09/2024
,04/09/2024 09:04:19 AM,04/09/2024 09:07:26 AM,Criminal Trespass,RESOLVED,24091303,"1899 WILLAMETTE ST, EUG",4,,04/09/2024
,04/09/2024 08:48:22 AM,04/09/2024 12:43:37 PM,Criminal Trespass,FIELD INVESTIGATION,24091298,"3880 W 11TH AVE, EUG",4,,04/09/2024
,04/09/2024 08:32:56 AM,04/09/2024 08:32:56 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24091281,"SOUTHWOOD LN/FAIRWAY LP, EUG",6,,04/09/2024
,04/09/2024 08:15:28 AM,04/09/2024 08:47:19 AM,Disorderly Subject,ADVISED,24091272,"260 E 15TH AVE, EUG",3,,04/09/2024
,04/09/2024 08:02:57 AM,04/09/2024 08:09:25 AM,Criminal Trespass,ADVISED,24091266,"795 W 7TH AVE, EUG",3,,04/09/2024
,04/09/2024 07:57:28 AM,04/09/2024 08:03:28 AM,Criminal Trespass,ARREST,24091263,"44 W BROADWAY, EUG",3,2405040,04/09/2024
,04/09/2024 07:45:22 AM,04/09/2024 07:45:23 AM,Traffic Stop,FIELD INVESTIGATION,24091255,"W 6TH AVE/CHAMBERS ST, EUG",6,,04/09/2024
,04/09/2024 07:31:32 AM,04/09/2024 07:35:46 AM,Dispute,WELFARE CHECK DONE,24091247,"311 COBURG RD, EUG",3,,04/09/2024
,04/09/2024 07:29:33 AM,04/09/2024 07:29:34 AM,Criminal Trespass,ARREST,24091242,"300-BLK GARFIELD ST, EUG",P,2405041,04/09/2024
,04/09/2024 07:26:29 AM,04/09/2024 07:26:29 AM,Traffic Stop,WARNING,24091239,"W 6TH AVE/JEFFERSON ST, EUG",6,,04/09/2024
,04/09/2024 07:25:55 AM,04/09/2024 07:25:55 AM,Traffic Stop,FIELD INVESTIGATION,24091238,"BAILEY HILL RD/W 5TH AVE, EUG",6,,04/09/2024
,04/09/2024 07:13:08 AM,04/09/2024 07:23:58 AM,Criminal Trespass,CIVIL ISSUE,24091230,"1075 W 18TH AVE, EUG",3,,04/09/2024
,04/09/2024 05:24:03 AM,04/09/2024 05:51:21 AM,Suspicious Condition(s),ADVISED,24091206,"BLAIR BLVD/W 6TH ALY, EUG",3,,04/09/2024
,04/09/2024 04:43:15 AM,04/09/2024 04:46:28 AM,Suspicious Condition(s),REPORT TAKEN,24091194,"2110 W 2ND AVE, EUG",3,2405038,04/09/2024
,04/09/2024 04:27:01 AM,04/09/2024 04:28:24 AM,Dispute,FOLLOW UP INVESTIGATION,24091189,"W 18TH AVE/CHAMBERS ST, EUG",3,,04/09/2024
,04/09/2024 04:22:12 AM,04/09/2024 04:25:16 AM,Criminal Trespass,RESOLVED,24091187,"1080 W 7TH AVE, EUG",3,,04/09/2024
,04/09/2024 03:50:32 AM,04/09/2024 03:55:43 AM,Suspicious Subject(s),GONE ON ARRIVAL,24091175,"1963 W 6TH AVE, EUG",3,,04/09/2024
,04/09/2024 03:34:25 AM,04/09/2024 03:35:50 AM,Dispute,GONE ON ARRIVAL,24091172,"1040 GREEN ACRES RD, EUG",3,,04/09/2024
,04/09/2024 03:14:20 AM,04/09/2024 03:21:42 AM,Loud Noise,WELFARE CHECK DONE,24091171,"1409 OAK PATCH RD, EUG",5,,04/09/2024
,04/09/2024 03:11:28 AM,04/09/2024 03:13:28 AM,Criminal Trespass,ADVISED,24091169,"1080 PATTERSON ST, EUG",3,,04/09/2024
,04/09/2024 03:01:21 AM,04/09/2024 03:06:22 AM,Suspicious Condition(s),PATROL CHECK,24091166,"TULIP ST/BALBOA ST, EUG",3,,04/09/2024
,04/09/2024 12:50:17 AM,04/09/2024 01:07:23 AM,Criminal Trespass,ADVISED,24091130,"2025 RIVER RD, EUG",3,,04/09/2024
,04/09/2024 12:46:15 AM,04/09/2024 12:49:30 AM,Shot(s) Fired,UNABLE TO LOCATE,24091128,"W 5TH AVE/POLK ST, EUG",3,,04/09/2024
,04/09/2024 12:39:16 AM,04/09/2024 01:49:36 AM,Criminal Trespass,GONE ON ARRIVAL,24091123,"330 W 7TH AVE, EUG",3,,04/09/2024
,04/09/2024 12:38:43 AM,04/09/2024 12:41:41 AM,Unknown Problem,UNABLE TO LOCATE,24091121,"191 SENECA RD, EUG",3,,04/09/2024
,04/09/2024 12:28:24 AM,04/09/2024 01:52:28 AM,Unknown Problem,RESOLVED,24091114,"1500 NORKENZIE RD, EUG",3,,04/09/2024
,04/09/2024 12:26:34 AM,04/09/2024 01:47:49 AM,Criminal Trespass,GONE ON ARRIVAL,24091113,"100 W 10TH AVE, EUG",3,,04/09/2024
,04/10/2024 11:38:47 PM,04/10/2024 11:40:20 PM,Dispute,REPORT TAKEN,24092908,"2518 MANGAN ST, EUG",3,2405150,04/10/2024
,04/10/2024 11:36:07 PM,04/10/2024 11:40:53 PM,ATL Drunk Driver,UNABLE TO LOCATE,24092907,"453 I105 WB, SPR",3,,04/10/2024
,04/10/2024 11:25:25 PM,04/11/2024 12:20:43 AM,Disorderly Subject,GONE ON ARRIVAL,24092901,"780 TYLER ST, EUG",4,,04/10/2024
,04/10/2024 11:21:39 PM,04/10/2024 11:23:39 PM,"Dispute, Family",ADVISED,24092900,"3831 CROSS ST, EUG",3,,04/10/2024
,04/10/2024 11:14:11 PM,04/10/2024 11:14:11 PM,Traffic Stop,SOBRIETY CHECK,24092898,"2200 W 6TH AVE, EUG",6,,04/10/2024
,04/10/2024 10:41:32 PM,04/10/2024 10:48:44 PM,Dispute,ASSISTED,24092889,"735 E 17TH AVE, EUG",4,,04/10/2024
,04/10/2024 10:36:40 PM,04/10/2024 10:43:06 PM,Suspicious Subject(s),PATROL CHECK,24092887,"3060 RIVER RD, EUG",3,,04/10/2024
,04/10/2024 10:24:40 PM,04/10/2024 11:21:32 PM,Dispute,UNABLE TO LOCATE,24092882,"1424 OAK PATCH RD, EUG",3,,04/10/2024
,04/10/2024 10:24:01 PM,04/10/2024 10:24:01 PM,Traffic Stop,WARNING,24092881,"2110 W 6TH AVE, EUG",6,,04/10/2024
,04/10/2024 10:10:35 PM,04/10/2024 10:20:08 PM,Motor Vehicle Unknown,ASSISTED,24092877,"76 I105 EB, EUG",1,,04/10/2024
,04/10/2024 09:57:25 PM,04/10/2024 10:02:18 PM,ATL Drunk Driver,UNABLE TO LOCATE,24092867,"PARK AVE/RIVER RD, EUG",3,,04/10/2024
,04/10/2024 09:46:06 PM,04/10/2024 11:55:19 PM,Illegal Burning,PATROL CHECK,24092858,"WASHINGTON ST/W 3RD AVE, EUG",5,,04/10/2024
,04/10/2024 09:43:04 PM,04/10/2024 09:44:08 PM,"Alarm, Hold Up",PATROL CHECK,24092855,"1320 W 7TH AVE, EUG",P,,04/10/2024
,04/10/2024 09:34:49 PM,04/10/2024 10:20:54 PM,Traffic Hazard,RESOLVED,24092850,"218 I105 WB, EUG",3,2405148,04/10/2024
,04/10/2024 09:17:36 PM,04/11/2024 08:45:07 AM,Burglary,REPORT TAKEN,24092843,"100 E 11TH AVE, EUG",4,2405159,04/10/2024
,04/10/2024 09:14:34 PM,04/10/2024 09:14:34 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24092840,"76 I105 EB, EUG",6,,04/10/2024
,04/10/2024 09:14:17 PM,04/10/2024 10:14:57 PM,Dispute,CALLER WILL CALL BACK,24092839,"4841 W 18TH AVE, EUG",3,,04/10/2024
,04/10/2024 09:02:31 PM,04/11/2024 12:27:10 AM,Criminal Trespass,PATROL CHECK,24092835,"1942 HILYARD ST, EUG",4,,04/10/2024
,04/10/2024 09:01:23 PM,04/10/2024 09:01:23 PM,Traffic Stop,REPORT TAKEN,24092834,"W 7TH PL/MCKINLEY ST, EUG",6,2405143,04/10/2024
,04/10/2024 09:01:20 PM,04/10/2024 10:18:13 PM,Disorderly Subject,PATROL CHECK,24092833,"1156 HWY 99N, EUG",3,,04/10/2024
,04/10/2024 08:58:07 PM,04/10/2024 08:58:08 PM,Person Stop,ADVISED,24092829,"GARFIELD ST/W 2ND AVE, EUG",6,,04/10/2024
,04/10/2024 08:51:53 PM,04/10/2024 10:32:51 PM,Suspicious Condition(s),GONE ON ARRIVAL,24092823,"2915 WILLAMETTE ST, EUG",3,,04/10/2024
,04/10/2024 08:44:26 PM,04/10/2024 11:29:44 PM,Hit & Run,RESOLVED,24092814,"3027 LORD BYRON PL, EUG",3,,04/10/2024
,04/10/2024 08:37:22 PM,04/10/2024 09:13:08 PM,Unauthorized Use of Vehicle,REPORT TAKEN,24092805,"CHAMBERS ST/W BROADWAY, EUG",3,2405144,04/10/2024
,04/10/2024 08:27:17 PM,04/10/2024 08:35:55 PM,Dispute,WELFARE CHECK DONE,24092799,"2131 W 12TH AVE, EUG",3,,04/10/2024
,04/10/2024 08:15:18 PM,04/10/2024 08:17:09 PM,Assault 4,REPORT TAKEN,24092794,"1937 WILLAMETTE ST, EUG",1,2405146,04/10/2024
,04/10/2024 08:13:52 PM,04/10/2024 08:13:52 PM,Traffic Stop,WARNING,24092790,"BELTLINE WB/RIVER RD, EUG",6,,04/10/2024
,04/10/2024 08:03:38 PM,04/10/2024 10:42:12 PM,Criminal Trespass,GONE ON ARRIVAL,24092786,"675 W BROADWAY, EUG",3,,04/10/2024
,04/10/2024 08:00:58 PM,04/10/2024 08:00:58 PM,Dog(s) at Large,RESOLVED,24092784,"ROYAL AVE/FAIRFIELD AVE, EUG",P,,04/10/2024
,04/10/2024 07:55:11 PM,04/10/2024 07:55:15 PM,Assist Outside Agency,NON CRIMINAL HOLD,24092780,"1910 W 6TH AVE, EUG",P,2405142,04/10/2024
,04/10/2024 07:48:21 PM,04/10/2024 11:55:51 PM,Illegal Burning,INFORMATION ONLY,24092774,"SOUTH BANK PATH/MP00 75, EUG",5,,04/10/2024
,04/10/2024 07:28:04 PM,04/10/2024 07:36:27 PM,Found Contraband,UNABLE TO LOCATE,24092761,"BUCK ST/W 13TH AVE, EUG",5,,04/10/2024
,04/10/2024 07:25:45 PM,04/10/2024 10:14:14 PM,Illegal Burning,GONE ON ARRIVAL,24092757,"W 6TH AVE/FILLMORE ST, EUG",5,,04/10/2024
,04/10/2024 06:58:38 PM,04/10/2024 07:17:49 PM,Loud Noise,ADVISED,24092738,"1480 MILL ST, EUG",5,,04/10/2024
,04/10/2024 06:57:33 PM,04/10/2024 06:57:33 PM,Traffic Stop,WARNING,24092737,"RIVER RD/MERRY LN, EUG",6,,04/10/2024
,04/10/2024 06:55:03 PM,04/10/2024 06:55:03 PM,Assist Sheriff’s Office,ASSISTED,24092734,"895 RIVER RD, EUG",P,,04/10/2024
,04/10/2024 06:51:41 PM,04/10/2024 06:51:41 PM,Traffic Stop,WARNING,24092732,"2110 W 6TH AVE, EUG",6,,04/10/2024
,04/10/2024 06:45:00 PM,,Suspicious Condition(s),REPORT TAKEN,24093376,"2795 WILLAMETTE ST, EUG",P,2405176,04/10/2024
,04/10/2024 06:37:47 PM,04/10/2024 06:50:21 PM,Burglary,UNFOUNDED,24092721,"5478 PRANZ PL, EUG",3,,04/10/2024
,04/10/2024 06:32:11 PM,04/10/2024 07:52:41 PM,Burglary,REPORT TAKEN,24092716,"3150 HAWTHORNE AVE, EUG",4,2405141,04/10/2024
,04/10/2024 06:19:19 PM,04/10/2024 06:19:19 PM,Disorderly Subject,GONE ON ARRIVAL,24092707,"CHAMBERS ST/NORTHWEST EXPRESSWAY, EUG",P,,04/10/2024
,04/10/2024 06:15:36 PM,04/10/2024 06:21:36 PM,Motor Vehicle Unknown,ASSISTED,24092701,"W 7TH AVE/TYLER ST, EUG",3,,04/10/2024
,04/10/2024 06:02:49 PM,04/10/2024 06:03:53 PM,Disorderly Subject,ADVISED,24092689,"2815 ROOSEVELT BLVD, EUG",3,,04/10/2024
,04/10/2024 05:58:12 PM,04/10/2024 08:57:05 PM,Dispute,ADVISED,24092682,"2129 W 17TH AVE, EUG",3,,04/10/2024
,04/10/2024 05:33:03 PM,04/10/2024 05:46:14 PM,Disorderly Subject,GONE ON ARRIVAL,24092660,"W 10TH AVE/OLIVE ST, EUG",3,,04/10/2024
,04/10/2024 05:11:47 PM,04/10/2024 11:05:20 PM,Loud Noise,QUIET ON ARRIVAL,24092650,"1005 W 7TH AVE, EUG",5,,04/10/2024
,04/10/2024 05:08:18 PM,04/10/2024 05:08:18 PM,Person Stop,FIELD INVESTIGATION,24092647,"W BROADWAY ALY/OLIVE ST, EUG",6,,04/10/2024
,04/10/2024 04:57:40 PM,04/10/2024 05:19:59 PM,Blocked Driveway,RESOLVED,24092634,"1091 W 11TH AVE, EUG",5,,04/10/2024
,04/10/2024 04:43:26 PM,04/10/2024 09:31:13 PM,Criminal Trespass,RESOLVED,24092624,"1811 HWY 99N, EUG",3,,04/10/2024
,04/10/2024 04:39:39 PM,04/10/2024 04:47:57 PM,Suspicious Condition(s),ASSISTED,24092621,"MAXWELL RD/RIVER RD, EUG",3,,04/10/2024
,04/10/2024 04:34:04 PM,04/10/2024 05:04:43 PM,Dispute,WELFARE CHECK DONE,24092616,"3940 BARGER DR, EUG",3,,04/10/2024
,04/10/2024 04:26:10 PM,04/10/2024 04:30:34 PM,Suspicious Condition(s),NO INVESTIGATION,24092613,"660 W 6TH AVE, EUG",3,,04/10/2024
,04/10/2024 04:22:42 PM,04/10/2024 04:24:11 PM,Shoplifter(s),ARREST,24092611,"293 VALLEY RIVER CENTER, EUG",3,2405134,04/10/2024
,04/10/2024 04:15:54 PM,,Shoplifter(s),REPORT TAKEN,24092608,"267 VALLEY RIVER CENTER, EUG",P,2405132,04/10/2024
,04/10/2024 03:55:21 PM,,Theft from Vehicle,REPORT TAKEN,24092596,"1665 LINNEA AVE, EUG",P,2405131,04/10/2024
,04/10/2024 03:54:16 PM,04/10/2024 07:03:02 PM,Criminal Trespass,GONE ON ARRIVAL,24092593,"959-BLK FRANKLIN BLVD, EUG",3,,04/10/2024
,04/10/2024 03:45:27 PM,04/10/2024 04:49:44 PM,Disorderly Subject,GONE ON ARRIVAL,24092586,"MONROE ST/W 6TH AVE, EUG",3,,04/10/2024
,04/10/2024 03:45:00 PM,,Theft from Vehicle,REPORT TAKEN,24092726,"35 W 8TH AVE, EUG",P,2405137,04/10/2024
,04/10/2024 03:44:38 PM,04/11/2024 07:54:58 AM,"Dog(s), Vicious",REPORT TAKEN,24092585,"1860 W 13TH AVE, EUG",4,2405158,04/10/2024
,04/10/2024 03:39:42 PM,,Assist Outside Agency,REPORT TAKEN,24092582,"300 COUNTRY CLUB RD, EUG",P,2405130,04/10/2024
,04/10/2024 03:32:18 PM,04/10/2024 04:15:04 PM,Disabled Vehicle(s),GONE ON ARRIVAL,24092575,"COBURG RD/MARTIN LUTHER KING JR BLVD, EUG",3,,04/10/2024
,04/10/2024 03:22:32 PM,04/10/2024 03:22:32 PM,Illegal Camping,REPORT TAKEN,24092570,"400-BLK E 32ND AVE, EUG",P,2405129,04/10/2024
,04/10/2024 03:12:03 PM,04/10/2024 06:48:33 PM,Loud Noise,UNFOUNDED,24092561,"2370 PARLIAMENT ST, EUG",5,,04/10/2024
,04/10/2024 03:00:48 PM,04/10/2024 03:00:49 PM,Assist Outside Agency,FIELD INVESTIGATION,24092553,"N ADAMS ST/SYCAMORE AVE, EUG",P,,04/10/2024
,04/10/2024 02:59:18 PM,04/10/2024 04:03:14 PM,Criminal Trespass,GONE ON ARRIVAL,24092552,"795 W 7TH AVE, EUG",4,,04/10/2024
,04/10/2024 02:50:57 PM,04/10/2024 02:50:57 PM,Assist Sheriff’s Office,ASSISTED,24092542,"RIVER AVE/DIVISION AVE, EUG",P,,04/10/2024
,04/10/2024 02:42:06 PM,04/10/2024 02:42:07 PM,Traffic Stop,FIELD INVESTIGATION,24092529,"1010 GATEWAY LP, SPR",6,,04/10/2024
,04/10/2024 02:30:44 PM,04/10/2024 02:31:48 PM,Disabled Vehicle(s),ASSISTED,24092520,"W 28TH AVE/FRIENDLY ST, EUG",3,,04/10/2024
,04/10/2024 02:22:52 PM,04/10/2024 02:26:05 PM,Burglary,UNFOUNDED,24092506,"2730 W LONE OAK LP, EUG",P,,04/10/2024
,04/10/2024 02:21:53 PM,04/10/2024 02:21:54 PM,Traffic Stop,FIELD INVESTIGATION,24092505,"1040 GATEWAY LP, SPR",6,,04/10/2024
,04/10/2024 02:21:35 PM,04/10/2024 02:24:02 PM,Motor Vehicle Unknown,ASSISTED,24092503,"10002-BLK COBURG RD, EUG",1,,04/10/2024
,04/10/2024 02:15:34 PM,04/10/2024 02:15:34 PM,Traffic Stop,ADVISED,24092498,"3018 GATEWAY ST, SPR",6,,04/10/2024
,04/10/2024 02:14:43 PM,04/10/2024 02:14:43 PM,Traffic Stop,FIELD INVESTIGATION,24092496,"3185 GATEWAY ST, SPR",6,,04/10/2024
,04/10/2024 02:14:06 PM,04/10/2024 02:14:06 PM,Traffic Stop,FIELD INVESTIGATION,24092495,"3300 GATEWAY ST, SPR",6,,04/10/2024
,04/10/2024 02:13:53 PM,04/10/2024 04:15:15 PM,Criminal Trespass,GONE ON ARRIVAL,24092494,"1280 WILLAMETTE ST, EUG",4,,04/10/2024
,04/10/2024 02:06:15 PM,04/10/2024 02:06:15 PM,Traffic Stop,FIELD INVESTIGATION,24092485,"3185 GATEWAY ST, SPR",6,,04/10/2024
,04/10/2024 02:02:42 PM,04/10/2024 02:07:42 PM,Burglary,REPORT TAKEN,24092482,"604 MURIN ST, EUG",5,2405126,04/10/2024
,04/10/2024 01:59:52 PM,04/10/2024 01:59:53 PM,Traffic Stop,WARNING,24092479,"2950 GATEWAY ST, SPR",6,,04/10/2024
,04/10/2024 01:59:04 PM,04/10/2024 06:42:12 PM,Hit & Run,ADVISED,24092476,"1100-BLK GREEN ACRES RD, EUG",4,,04/10/2024
,04/10/2024 01:53:41 PM,04/10/2024 01:53:41 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24092468,"760 A ST, SPR",6,,04/10/2024
,04/10/2024 01:46:32 PM,04/10/2024 01:46:32 PM,Traffic Stop,FIELD INVESTIGATION,24092461,"3260 GATEWAY ST, SPR",6,,04/10/2024
,04/10/2024 01:46:10 PM,04/10/2024 01:46:11 PM,Traffic Stop,FIELD INVESTIGATION,24092460,"HARLOW RD/GATEWAY ST, SPR",6,,04/10/2024
,04/10/2024 01:44:58 PM,04/10/2024 01:44:58 PM,Traffic Stop,WARNING,24092459,"GATEWAY ST/GATEWAY LP, SPR",6,,04/10/2024
,04/10/2024 01:44:25 PM,04/10/2024 01:44:25 PM,Traffic Stop,FIELD INVESTIGATION,24092458,"3348 GATEWAY ST, SPR",6,,04/10/2024
,04/10/2024 01:38:09 PM,04/10/2024 01:38:09 PM,Assist Outside Agency,ASSISTED,24092451,"W 2ND AVE/GARFIELD ST, EUG",P,,04/10/2024
,04/10/2024 01:35:20 PM,04/10/2024 01:35:20 PM,Traffic Stop,FIELD INVESTIGATION,24092449,"3185 GATEWAY ST, SPR",6,,04/10/2024
,04/10/2024 01:25:18 PM,04/10/2024 05:17:52 PM,Unauthorized Use of Vehicle,REPORT TAKEN,24092444,"W 12TH AVE/CHAMBERS ST, EUG",3,2405136,04/10/2024
,04/10/2024 01:17:36 PM,04/10/2024 01:47:11 PM,Assault,RESOLVED,24092435,"500 E 24TH AVE, EUG",3,,04/10/2024
,04/10/2024 01:09:40 PM,04/10/2024 01:09:40 PM,Traffic Stop,FIELD INVESTIGATION,24092431,"437 I105 EB, SPR",6,,04/10/2024
,04/10/2024 01:00:08 PM,04/10/2024 01:00:08 PM,Traffic Stop,FIELD INVESTIGATION,24092423,"437 I105 EB, SPR",6,,04/10/2024
,04/10/2024 12:51:41 PM,,Theft,REPORT TAKEN,24092417,"75 DIVISION AVE, EUG",P,2405119,04/10/2024
,04/10/2024 12:47:18 PM,04/10/2024 01:27:33 PM,Criminal Trespass,ADVISED,24092415,"HWY 99N/ROOSEVELT BLVD, EUG",3,,04/10/2024
,04/10/2024 12:44:43 PM,04/10/2024 12:44:44 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24092411,"623 I105 WB, SPR",6,,04/10/2024
,04/10/2024 12:42:00 PM,04/10/2024 12:42:00 PM,Traffic Stop,WARNING,24092407,"HIGH BANKS RD/52ND ST, SPR",6,,04/10/2024
,04/10/2024 12:37:08 PM,04/10/2024 12:37:08 PM,Traffic Stop,FIELD INVESTIGATION,24092400,"623 I105 WB, SPR",6,,04/10/2024
,04/10/2024 12:25:30 PM,04/10/2024 12:25:30 PM,Traffic Stop,FIELD INVESTIGATION,24092393,"905 I105 EB, SPR",6,,04/10/2024
,04/10/2024 12:24:51 PM,04/10/2024 12:26:49 PM,Robbery,ARREST,24092392,"705 SENECA RD, EUG",2,2405117,04/10/2024
,04/10/2024 12:21:49 PM,04/10/2024 12:21:49 PM,Traffic Stop,ADVISED,24092389,"905 I105 EB, SPR",6,,04/10/2024
,04/10/2024 12:21:32 PM,,Theft,REPORT TAKEN,24092387,"300 VALLEY RIVER CENTER, EUG",,2405115,04/10/2024
,04/10/2024 12:10:41 PM,04/10/2024 12:19:14 PM,"Runaway(s), Juvenile",REPORT TAKEN,24092378,"4425 SEAN ST, EUG",4,2405123,04/10/2024
,04/10/2024 12:04:04 PM,04/10/2024 10:50:55 PM,Criminal Trespass,ADVISED,24092371,"555 TYLER ST, EUG",4,,04/10/2024
,04/10/2024 11:57:45 AM,04/10/2024 12:02:45 PM,Found Property,ASSISTED,24092362,"AGATE ST/E 19TH AVE, EUG",5,,04/10/2024
,04/10/2024 11:50:33 AM,04/10/2024 11:59:42 AM,Traffic Hazard,ARREST,24092356,"3275 HEATHER WAY, EUG",3,2405116,04/10/2024
,04/10/2024 11:48:32 AM,04/10/2024 11:48:33 AM,Forgery,REPORT TAKEN,24092355,"300 COUNTRY CLUB RD, EUG",P,2405112,04/10/2024
,04/10/2024 11:42:09 AM,04/10/2024 11:55:17 AM,Dispute,REPORT TAKEN,24092350,"2556 SHELDON VILLAGE LP, EUG",3,2405120,04/10/2024
,04/10/2024 11:41:41 AM,04/10/2024 01:38:59 PM,Criminal Trespass,ADVISED,24092349,"900-BLK FRANKLIN BLVD, EUG",3,,04/10/2024
,04/10/2024 11:39:09 AM,04/10/2024 11:39:09 AM,Traffic Stop,WARNING,24092346,"CRESCENT AVE/GILHAM RD, EUG",6,,04/10/2024
,04/10/2024 11:28:35 AM,,Theft by Deception,REPORT TAKEN,24092337,"2008 WASHINGTON ST, EUG",P,2405110,04/10/2024
,04/10/2024 11:27:09 AM,04/10/2024 11:27:09 AM,Traffic Stop,WARNING,24092336,"1167 VALLEY RIVER DR, EUG",6,,04/10/2024
,04/10/2024 11:26:29 AM,04/10/2024 11:26:30 AM,Traffic Stop,WARNING,24092335,"55 COBURG RD, EUG",6,,04/10/2024
,04/10/2024 11:22:40 AM,04/10/2024 11:57:47 AM,Prowler(s),ADVISED,24092332,"795 W 5TH AVE, EUG",3,,04/10/2024
,04/10/2024 11:14:53 AM,04/10/2024 11:14:53 AM,Traffic Stop,WARNING,24092327,"1788 W 6TH AVE, EUG",6,,04/10/2024
,04/10/2024 11:06:12 AM,04/10/2024 11:06:12 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24092322,"W 7TH AVE/TYLER ST, EUG",6,,04/10/2024
,04/10/2024 11:04:46 AM,04/10/2024 11:46:21 AM,Dispute,REPORT TAKEN,24092321,"1409 OAK PATCH RD, EUG",3,2405118,04/10/2024
,04/10/2024 11:02:11 AM,04/10/2024 11:02:11 AM,Criminal Trespass,CITED IN LIEU OF CUSTODY,24092319,"150 HWY 99N, EUG",6,2405107,04/10/2024
,04/10/2024 10:59:54 AM,04/10/2024 10:59:54 AM,Traffic Stop,ADVISED,24092318,"W 7TH AVE/CHAMBERS ST, EUG",6,,04/10/2024
,04/10/2024 10:57:33 AM,04/10/2024 11:10:59 AM,Forgery,REPORT TAKEN,24092315,"2437 PORTLAND ALY, EUG",5,2405111,04/10/2024
,04/10/2024 10:55:41 AM,04/10/2024 11:51:16 AM,Criminal Trespass,ADVISED,24092314,"805 LINCOLN ST, EUG",4,,04/10/2024
,04/10/2024 10:52:28 AM,04/10/2024 10:52:28 AM,Traffic Stop,FIELD INVESTIGATION,24092311,"564 BELTLINE WB, EUG",6,,04/10/2024
,04/10/2024 10:52:10 AM,04/10/2024 10:52:10 AM,Traffic Stop,ADVISED,24092309,"W 7TH AVE/ALMADEN ST, EUG",6,,04/10/2024
,04/10/2024 10:49:56 AM,04/10/2024 10:49:56 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24092308,"524 BELTLINE EB, EUG",6,,04/10/2024
,04/10/2024 10:49:30 AM,04/10/2024 10:49:30 AM,Traffic Stop,WARNING,24092307,"W 7TH AVE/OLIVE ST, EUG",6,,04/10/2024
,04/10/2024 10:47:31 AM,04/10/2024 10:47:31 AM,Traffic Stop,FIELD INVESTIGATION,24092304,"W 5TH AVE/CHAMBERS ST, EUG",6,,04/10/2024
,04/10/2024 10:45:33 AM,04/10/2024 10:45:34 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24092302,"W 7TH AVE/FILLMORE ST, EUG",6,,04/10/2024
,04/10/2024 10:41:00 AM,04/10/2024 10:41:00 AM,Traffic Stop,ADVISED,24092296,"NORTHWEST EXPRESSWAY/BELTLINE WB OFRP, EUG",6,,04/10/2024
,04/10/2024 10:40:22 AM,04/10/2024 10:40:23 AM,Traffic Stop,WARNING,24092294,"1465 W 7TH AVE, EUG",6,,04/10/2024
,04/10/2024 10:37:35 AM,04/10/2024 10:37:36 AM,Traffic Stop,WARNING,24092290,"CHAMBERS ST/W 7TH ALY, EUG",6,,04/10/2024
,04/10/2024 10:37:11 AM,04/10/2024 11:19:40 AM,Criminal Trespass,GONE ON ARRIVAL,24092289,"1600 VALLEY RIVER DR, EUG",3,,04/10/2024
,04/10/2024 10:36:01 AM,04/10/2024 12:12:15 PM,Criminal Trespass,ADVISED,24092287,"999 WILLAMETTE ST, EUG",4,,04/10/2024
,04/10/2024 10:32:29 AM,04/10/2024 06:24:34 PM,Dispute,UNABLE TO LOCATE,24092284,"155 N MCKINLEY ST, EUG",4,,04/10/2024
,04/10/2024 10:31:44 AM,04/10/2024 10:44:42 PM,Criminal Trespass,ADVISED,24092283,"914 MADISON ST, EUG",4,,04/10/2024
,04/10/2024 10:31:30 AM,04/10/2024 10:31:31 AM,Assist Public Works,CITED IN LIEU OF CUSTODY,24092282,"830 W 5TH AVE, EUG",6,2405105,04/10/2024
,04/10/2024 10:27:40 AM,,Criminal Mischief,REPORT TAKEN,24092279,"640 FILLMORE ST, EUG",P,2405104,04/10/2024
,04/10/2024 10:26:46 AM,04/10/2024 10:26:46 AM,Traffic Stop,FIELD INVESTIGATION,24092278,"W 7TH AVE/FILLMORE ST, EUG",6,,04/10/2024
,04/10/2024 10:23:14 AM,04/10/2024 10:23:14 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24092274,"SILVER LN/RIVER RD, EUG",6,,04/10/2024
