Map,Call Time,Dispatch Time,Incident Desc,Disposition,Event Number,Location,Priority,Case,Date
,04/07/2025 10:21:09 AM,04/07/2025 01:57:28 PM,Prowler(s),GONE ON ARRIVAL,25089066,"2135 CHAMBERS ST, EUG",4,,04/07/2025
,04/07/2025 10:20:42 AM,04/07/2025 12:44:18 PM,Missing Person(s),UNABLE TO LOCATE,25089064,"300 COUNTRY CLUB RD, EUG",4,,04/07/2025
,04/07/2025 10:20:16 AM,04/07/2025 10:20:16 AM,Disabled Vehicle(s),ASSISTED,25089063,"W 8TH AVE/WASHINGTON ST, EUG",3,,04/07/2025
,04/07/2025 09:55:20 AM,04/07/2025 10:07:33 AM,Criminal Trespass,ARREST,25089041,"1524 W 8TH AVE, EUG",4,2505541,04/07/2025
,04/07/2025 09:46:04 AM,04/08/2025 01:48:49 AM,Illegal Dumping,UNABLE TO LOCATE,25089036,"3036 RIVER RD, EUG",5,,04/07/2025
,04/07/2025 09:34:03 AM,04/07/2025 09:34:03 AM,Illegal Camping,ASSISTED,25089028,"W 13TH AVE/ARTHUR ST, EUG",P,,04/07/2025
,04/07/2025 09:29:10 AM,04/07/2025 11:02:14 AM,Burglary,REPORT TAKEN,25089023,"200 N MONROE ST, EUG",4,2505543,04/07/2025
,04/07/2025 09:24:01 AM,,Shoplifter(s),REPORT TAKEN,25089020,"306 LAWRENCE ST, EUG",P,2505536,04/07/2025
,04/07/2025 09:22:29 AM,04/07/2025 09:56:28 AM,Burglary,REPORT TAKEN,25089018,"755 E 43RD AVE, EUG",4,2505538,04/07/2025
,04/07/2025 09:18:11 AM,04/07/2025 09:18:11 AM,Person Stop,FIELD INVESTIGATION,25089014,"1202 BARBER DR, EUG",6,,04/07/2025
,04/07/2025 09:14:23 AM,04/07/2025 09:14:23 AM,Illegal Camping,CITED IN LIEU OF CUSTODY,25089009,"FERN RIDGE PATH/ARTHUR ST, EUG",P,2505535,04/07/2025
,04/07/2025 08:59:39 AM,,Theft from Vehicle,REPORT TAKEN,25088995,"96 FAIRWAY LP, EUG",P,2505531,04/07/2025
,04/07/2025 08:59:36 AM,04/07/2025 08:59:36 AM,Unlawful Vehicle Entry,REPORT TAKEN,25088994,"871 W 8TH AVE, EUG",P,2505533,04/07/2025
,04/07/2025 08:58:50 AM,04/07/2025 08:58:50 AM,Illegal Camping,RESOLVED,25088993,"W 5TH AVE/CONGER ST, EUG",P,,04/07/2025
,04/07/2025 08:55:41 AM,04/07/2025 08:55:42 AM,Disabled Vehicle(s),RESOLVED,25088991,"218 I105 WB, EUG",6,,04/07/2025
,04/07/2025 08:52:04 AM,,Suspicious Condition(s),INFORMATION ONLY,25088990,"300 COUNTRY CLUB RD, EUG",P,,04/07/2025
,04/07/2025 08:38:50 AM,,Theft from Vehicle,REPORT TAKEN,25088980,"35 W 8TH AVE, EUG",P,2505530,04/07/2025
,04/07/2025 08:29:33 AM,04/07/2025 09:44:26 AM,Found Syringes,RESOLVED,25088975,"W 10TH AVE/GRANT ST, EUG",5,,04/07/2025
,04/07/2025 08:25:21 AM,04/07/2025 03:10:43 PM,Criminal Trespass,ADVISED,25088973,"355 HWY 99N, EUG",8,,04/07/2025
,04/07/2025 08:25:21 AM,04/07/2025 08:25:21 AM,Illegal Camping,RESOLVED,25088972,"1-BLK CLUB RD, EUG",P,,04/07/2025
,04/07/2025 08:24:28 AM,04/07/2025 08:24:28 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25088971,"19402 I5 SB, EUG",6,,04/07/2025
,04/07/2025 08:08:11 AM,,Theft from Vehicle,REPORT TAKEN,25088961,"3225 KINSROW AVE, EUG",P,2505526,04/07/2025
,04/07/2025 08:06:37 AM,04/07/2025 08:25:45 AM,Criminal Trespass,GONE ON ARRIVAL,25088959,"98 E 11TH AVE, EUG",4,,04/07/2025
,04/07/2025 07:59:46 AM,,Theft from Vehicle,REPORT TAKEN,25088953,"3225 KINSROW AVE, EUG",P,2505525,04/07/2025
,04/07/2025 07:59:36 AM,04/07/2025 07:59:36 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25088952,"20500 I5 SB, HAR",6,,04/07/2025
,04/07/2025 07:55:06 AM,04/07/2025 07:57:27 AM,Unknown Problem,REPORT TAKEN,25088950,"1805 GARDEN AVE, EUG",3,2505534,04/07/2025
,04/07/2025 07:53:48 AM,04/07/2025 08:27:50 AM,Criminal Trespass,ADVISED,25088949,"112 E 10TH AVE, EUG",4,,04/07/2025
,04/07/2025 07:46:52 AM,04/07/2025 07:47:42 AM,Disabled Vehicle(s),ASSISTED,25088943,"HWY 99N/BETHEL DR, EUG",6,,04/07/2025
,04/07/2025 07:39:44 AM,04/07/2025 07:39:45 AM,Person Stop,FIELD INVESTIGATION,25088940,"1045 GREEN ACRES RD, EUG",6,,04/07/2025
,04/07/2025 07:35:01 AM,04/07/2025 07:40:05 AM,Disorderly Subject,ARREST,25088938,"450 HWY 99N, EUG",3,2505527,04/07/2025
,04/07/2025 07:20:45 AM,04/07/2025 08:17:57 AM,Criminal Trespass,GONE ON ARRIVAL,25088929,"1100 WILLAMETTE ST, EUG",4,,04/07/2025
,04/07/2025 07:03:17 AM,04/07/2025 07:45:05 AM,Dispute,WELFARE CHECK DONE,25088915,"3877 PATTISON ST, EUG",3,,04/07/2025
,04/07/2025 07:00:27 AM,04/07/2025 08:26:44 AM,Illegal Burning,ADVISED,25088910,"FERN RIDGE PATH/CITY VIEW ST, EUG",5,,04/07/2025
,04/07/2025 06:57:24 AM,04/07/2025 07:02:04 AM,Theft from Vehicle,CITED IN LIEU OF CUSTODY,25088908,"W 7TH AVE/CHAMBERS ST, EUG",3,2505524,04/07/2025
,04/07/2025 06:55:07 AM,04/07/2025 06:58:26 AM,Theft from Vehicle,INFORMATION ONLY,25088906,"885 GRANT ST, EUG",3,,04/07/2025
,04/07/2025 06:55:00 AM,04/07/2025 08:54:21 AM,Illegal Burning,RESOLVED,25088904,"E 6TH AVE/MILL ST, EUG",5,,04/07/2025
,04/07/2025 06:49:10 AM,04/07/2025 06:49:10 AM,Assist Outside Agency,REPORT TAKEN,25088901,"344 A ST, SPR",P,2505528,04/07/2025
,04/07/2025 06:18:19 AM,04/07/2025 09:02:52 AM,Criminal Trespass,GONE ON ARRIVAL,25088896,"1045 GARFIELD ST, EUG",4,,04/07/2025
,04/07/2025 04:52:02 AM,04/07/2025 04:53:04 AM,Motor Vehicle Unknown,REPORT TAKEN,25088876,"E 4TH AVE/HIGH ST, EUG",1,2505523,04/07/2025
,04/07/2025 04:51:15 AM,04/07/2025 08:32:34 AM,Disorderly Subject,GONE ON ARRIVAL,25088875,"255 HIGH ST, EUG",3,,04/07/2025
,04/07/2025 04:49:54 AM,04/07/2025 06:42:36 AM,Prowler(s),FIELD INVESTIGATION,25088873,"527 AYRES RD, EUG",3,,04/07/2025
,04/07/2025 04:46:18 AM,04/07/2025 08:45:34 AM,Disorderly Subject,PATROL CHECK,25088871,"1006 W 7TH AVE, EUG",3,,04/07/2025
,04/07/2025 03:41:55 AM,04/07/2025 04:41:52 AM,Subject Screaming,GONE ON ARRIVAL,25088859,"HIGH ST/E 2ND AVE, EUG",3,,04/07/2025
,04/07/2025 03:33:57 AM,04/07/2025 04:44:36 AM,Unknown Problem,UNABLE TO LOCATE,25088857,"4196 WAGNER ST, EUG",3,,04/07/2025
,04/07/2025 03:30:37 AM,,Dispute,REPORT TAKEN,25088854,"745 E 15TH AVE, EUG",3,2505521,04/07/2025
,04/07/2025 03:26:39 AM,04/07/2025 06:46:02 AM,Location Stolen Vehicle,REPORT TAKEN,25088850,"JACKSON ST/CLARK ST, EUG",3,2505529,04/07/2025
,04/07/2025 02:59:44 AM,04/07/2025 03:01:12 AM,Shot(s) Fired,ARREST,25088834,"W 15TH AVE/JEFFERSON ST, EUG",3,2505522,04/07/2025
,04/07/2025 02:46:41 AM,04/07/2025 02:46:41 AM,Traffic Stop,FIELD INVESTIGATION,25088824,"BARGER DR/DEWEY ST, EUG",6,,04/07/2025
,04/07/2025 02:38:52 AM,04/07/2025 02:44:41 AM,Shot(s) Fired,UNABLE TO LOCATE,25088821,"BELL AVE/WIDE SITE ST, EUG",3,,04/07/2025
,04/07/2025 02:32:25 AM,04/07/2025 02:54:35 AM,Assist Outside Agency,ASSISTED,25088817,"1472 MCKINLEY ST, EUG",3,,04/07/2025
,04/07/2025 02:29:42 AM,04/07/2025 02:37:59 AM,Criminal Trespass,ADVISED,25088814,"291 W 12TH AVE, EUG",4,,04/07/2025
,04/07/2025 02:07:43 AM,04/07/2025 02:10:53 AM,Dispute,WELFARE CHECK DONE,25088804,"2533 CUBIT ST, EUG",3,,04/07/2025
,04/07/2025 01:17:28 AM,04/07/2025 01:21:18 AM,Dispute,QUIET ON ARRIVAL,25088790,"725 E 14TH AVE, EUG",3,,04/07/2025
,04/07/2025 01:14:42 AM,04/07/2025 01:19:44 AM,Armed Subject(s),UNFOUNDED,25088789,"791 E 15TH AVE, EUG",3,,04/07/2025
,04/07/2025 01:14:08 AM,04/07/2025 01:14:08 AM,Traffic Stop,WARNING,25088788,"WASHINGTON ST/W 12TH AVE, EUG",6,,04/07/2025
,04/07/2025 12:39:26 AM,04/07/2025 01:50:02 AM,Criminal Trespass,GONE ON ARRIVAL,25088777,"222 E BROADWAY, EUG",4,,04/07/2025
,04/07/2025 12:26:33 AM,04/07/2025 12:29:39 AM,Dispute,REPORT TAKEN,25088772,"745 E 15TH AVE, EUG",3,2505519,04/07/2025
,04/07/2025 12:23:10 AM,04/07/2025 12:25:58 AM,Traffic Hazard,GONE ON ARRIVAL,25088769,"WILLAMETTE ST/W 10TH AVE, EUG",3,,04/07/2025
,04/08/2025 11:26:32 PM,04/08/2025 11:30:23 PM,Criminal Trespass,GONE ON ARRIVAL,25090511,"3149 W 11TH AVE, EUG",3,,04/08/2025
,04/08/2025 11:15:53 PM,04/08/2025 11:24:14 PM,Disorderly Subject,UNABLE TO LOCATE,25090503,"212-BLK N JEFFERSON ST, EUG",3,,04/08/2025
,04/08/2025 11:12:08 PM,04/09/2025 12:02:29 AM,Assault,UNABLE TO LOCATE,25090501,"540 VAN BUREN ST, EUG",4,,04/08/2025
,04/08/2025 11:08:07 PM,04/09/2025 12:28:52 AM,Criminal Trespass,REPORT TAKEN,25090498,"1247 W 8TH AVE, EUG",3,2505633,04/08/2025
,04/08/2025 11:01:56 PM,04/09/2025 12:43:33 AM,Illegal Fireworks,UNABLE TO LOCATE,25090493,"MINNESOTA ST/BARGER DR, EUG",5,,04/08/2025
,04/08/2025 10:54:18 PM,04/08/2025 10:54:19 PM,Assist State Police,ASSISTED,25090487,"CUBIT ST/WAGNER ST, EUG",P,,04/08/2025
,04/08/2025 10:37:00 PM,04/08/2025 10:41:39 PM,"Dog(s), Vicious",REFUSED SERVICES,25090481,"1604 TANEY ST, EUG",3,,04/08/2025
,04/08/2025 10:12:29 PM,04/09/2025 01:20:36 AM,Loud Noise,QUIET ON ARRIVAL,25090476,"1005 W 7TH AVE, EUG",4,,04/08/2025
,04/08/2025 09:59:54 PM,04/08/2025 09:59:54 PM,Wrong Way Driver,FIELD INVESTIGATION,25090469,"807 W 6TH ALY, EUG",P,,04/08/2025
,04/08/2025 09:57:55 PM,04/08/2025 10:09:35 PM,Illegal Burning,ADVISED,25090465,"2600 HILYARD ST, EUG",5,,04/08/2025
,04/08/2025 09:50:47 PM,04/08/2025 09:53:01 PM,Disorderly Subject,ARREST,25090461,"3215 W 11TH AVE, EUG",3,2505627,04/08/2025
,04/08/2025 09:50:00 PM,,Criminal Mischief,REPORT TAKEN,25090741,"1245 CHARNELTON ST, EUG",P,2505656,04/08/2025
,04/08/2025 09:33:59 PM,04/08/2025 09:33:59 PM,Traffic Stop,WARNING,25090453,"W 11TH AVE/GARFIELD ST, EUG",6,,04/08/2025
,04/08/2025 09:24:48 PM,04/08/2025 09:29:12 PM,Motor Vehicle Unknown,INFORMATION ONLY,25090449,"COBURG RD/OAKWAY RD, EUG",1,,04/08/2025
,04/08/2025 09:12:50 PM,04/08/2025 09:12:50 PM,Traffic Stop,WARNING,25090438,"BARGER DR/CUBIT ST, EUG",6,,04/08/2025
,04/08/2025 09:11:44 PM,04/08/2025 10:59:21 PM,Criminal Trespass,ARREST,25090437,"755 MONROE ST, EUG",4,2505631,04/08/2025
,04/08/2025 09:10:15 PM,04/08/2025 09:48:21 PM,Found Property,REPORT TAKEN,25090436,"300 COUNTRY CLUB RD, EUG",5,2505626,04/08/2025
,04/08/2025 09:06:29 PM,04/08/2025 09:13:01 PM,Motor Vehicle No Injury,ASSISTED,25090431,"CUBIT ST/WAGNER ST, EUG",3,,04/08/2025
,04/08/2025 09:03:34 PM,04/08/2025 09:03:35 PM,Traffic Stop,WARNING,25090429,"HWY 99N/ROOSEVELT BLVD, EUG",6,,04/08/2025
,04/08/2025 08:53:17 PM,04/08/2025 08:57:33 PM,Shoplifter(s),ARREST,25090420,"808 SENECA RD, EUG",3,2505623,04/08/2025
,04/08/2025 08:42:21 PM,04/08/2025 08:42:21 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25090414,"COUNTRY CLUB RD/COBURG RD, EUG",6,,04/08/2025
,04/08/2025 08:35:26 PM,04/08/2025 08:41:34 PM,Dispute,RESOLVED,25090410,"1788 W 6TH AVE, EUG",3,,04/08/2025
,04/08/2025 08:33:33 PM,04/08/2025 08:34:35 PM,Criminal Trespass,ADVISED,25090409,"579 E BROADWAY, EUG",3,,04/08/2025
,04/08/2025 08:08:00 PM,,Theft from Vehicle,REPORT TAKEN,25093554,"526 PANDA LP, EUG",P,2505860,04/08/2025
,04/08/2025 08:03:24 PM,04/08/2025 08:03:24 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25090394,"I105 EB/52ND ST, SPR",6,,04/08/2025
,04/08/2025 07:50:53 PM,04/08/2025 07:53:50 PM,Illegal Burning,INFORMATION ONLY,25090385,"3200 W 11TH AVE, EUG",5,,04/08/2025
,04/08/2025 07:35:53 PM,04/08/2025 07:41:05 PM,Dispute,ADVISED,25090381,"3141 WILLAMETTE ST, EUG",3,,04/08/2025
,04/08/2025 07:31:48 PM,04/08/2025 11:50:23 PM,Loud Noise,QUIET ON ARRIVAL,25090378,"945 WESTSPRINGS DR, EUG",5,,04/08/2025
,04/08/2025 07:14:17 PM,04/08/2025 07:14:17 PM,Traffic Hazard,REPORT TAKEN,25090364,"ROOSEVELT BLVD/BELTLINE, EUG",P,2505620,04/08/2025
,04/08/2025 07:12:00 PM,,Burglary,REPORT TAKEN,25091619,"1585 PATTERSON ST, EUG",P,2505714,04/08/2025
,04/08/2025 07:10:03 PM,04/08/2025 07:10:04 PM,Traffic Stop,WARNING,25090359,"4419 COMMERCE ST, EUG",6,,04/08/2025
,04/08/2025 07:06:57 PM,04/08/2025 07:44:09 PM,Disorderly Subject,UNABLE TO LOCATE,25090358,"OLIVE ST/W 12TH AVE, EUG",3,,04/08/2025
,04/08/2025 07:03:41 PM,04/08/2025 07:17:35 PM,Suspicious Condition(s),FIELD INVESTIGATION,25090357,"1012 W 4TH AVE, EUG",2,2505618,04/08/2025
,04/08/2025 06:38:52 PM,04/08/2025 09:52:10 PM,Criminal Trespass,GONE ON ARRIVAL,25090346,"2887 ROOSEVELT BLVD, EUG",4,,04/08/2025
,04/08/2025 06:33:43 PM,04/08/2025 06:48:45 PM,Motor Vehicle No Injury,ASSISTED,25090341,"1299 AUDEL AVE, EUG",3,,04/08/2025
,04/08/2025 06:26:00 PM,04/08/2025 06:26:00 PM,Traffic Stop,ADVISED,25090333,"FRANKLIN BLVD/I5 SB, EUG",6,,04/08/2025
,04/08/2025 06:14:38 PM,,Dispute,REPORT TAKEN,25090325,"1000 OAK ST, EUG",P,2505616,04/08/2025
,04/08/2025 06:03:55 PM,04/08/2025 06:26:50 PM,Assist Outside Agency,ASSISTED,25090321,"2828 CHAD DR, EUG",3,,04/08/2025
,04/08/2025 06:02:30 PM,04/08/2025 08:32:44 PM,Suspicious Condition(s),REPORT TAKEN,25090320,"690 TYLER ST, EUG",5,2505629,04/08/2025
,04/08/2025 05:55:40 PM,04/08/2025 06:18:30 PM,Dispute,RESOLVED,25090319,"155 CORLISS LN, EUG",3,,04/08/2025
,04/08/2025 05:51:57 PM,04/08/2025 06:15:51 PM,Alarm,INFORMATION ONLY,25090315,"1526 WILLAMETTE ALY, EUG",3,,04/08/2025
,04/08/2025 05:36:50 PM,04/08/2025 05:38:14 PM,Dispute,REPORT TAKEN,25090304,"1000 OAK ST, EUG",P,2505615,04/08/2025
,04/08/2025 05:31:47 PM,04/08/2025 05:31:48 PM,Person Stop,ASSISTED,25090301,"W 11TH AVE/GARFIELD ST, EUG",6,,04/08/2025
,04/08/2025 05:27:45 PM,04/08/2025 06:12:42 PM,Unauthorized Use of Vehicle,ADVISED,25090298,"E BROADWAY/WILLAMETTE ST, EUG",4,,04/08/2025
,04/08/2025 05:21:43 PM,04/08/2025 06:42:29 PM,Theft,PATROL CHECK,25090293,"GREEN HILL RD/W 11TH AVE, EUG",3,,04/08/2025
,04/08/2025 05:20:36 PM,04/08/2025 05:50:29 PM,Dispute,RESOLVED,25090291,"990 W 10TH AVE, EUG",3,,04/08/2025
,04/08/2025 04:50:01 PM,04/08/2025 06:38:32 PM,Burglary,REPORT TAKEN,25090275,"4150 BARGER DR, EUG",6,2505622,04/08/2025
,04/08/2025 04:45:51 PM,04/08/2025 04:45:51 PM,Dispute,ADVISED,25090270,"W 5TH AVE/CHARNELTON ST, EUG",P,,04/08/2025
,04/08/2025 04:43:53 PM,04/08/2025 06:58:28 PM,Disorderly Subject,INFORMATION ONLY,25090269,"889-BLK JERRY ST, EUG",3,,04/08/2025
,04/08/2025 04:42:58 PM,04/08/2025 05:37:05 PM,Missing Person(s),REPORT TAKEN,25090266,"300 COUNTRY CLUB RD, EUG",6,2505619,04/08/2025
,04/08/2025 04:42:00 PM,,Theft from Vehicle,REPORT TAKEN,25090728,"686 E BROADWAY, EUG",P,2505655,04/08/2025
,04/08/2025 04:40:55 PM,04/08/2025 04:58:59 PM,Traffic Hazard,INFORMATION ONLY,25090265,"LINCOLN ST/W 8TH AVE, EUG",3,,04/08/2025
,04/08/2025 04:38:45 PM,04/08/2025 09:23:05 PM,Criminal Trespass,UNABLE TO LOCATE,25090263,"787 VAN BUREN ST, EUG",4,,04/08/2025
,04/08/2025 04:31:54 PM,04/08/2025 05:13:35 PM,Disorderly Subject,ASSISTED,25090257,"1827 HARRIS ST, EUG",3,,04/08/2025
,04/08/2025 04:02:11 PM,04/08/2025 04:05:07 PM,Dispute,REPORT TAKEN,25090240,"W 7TH ALY/WASHINGTON ST, EUG",3,2505610,04/08/2025
,04/08/2025 03:51:01 PM,04/08/2025 04:39:41 PM,Unauthorized Use of Vehicle,RESOLVED,25090234,"1500 COBURG RD, EUG",3,,04/08/2025
,04/08/2025 03:38:00 PM,,Theft ID,REPORT TAKEN,25090748,"2259 LATHEN WAY, EUG",P,2505658,04/08/2025
,04/08/2025 03:36:36 PM,,Graffiti Calls,REPORT TAKEN,25090220,"555 BANTON AVE, EUG",P,2505609,04/08/2025
,04/08/2025 03:30:58 PM,,Criminal Mischief,REPORT TAKEN,25090217,"850 W 5TH AVE, EUG",P,2505608,04/08/2025
,04/08/2025 03:25:36 PM,04/08/2025 03:44:04 PM,Motor Vehicle Injury,REPORT TAKEN,25090214,"ADELMAN LP/FRIGON AVE, EUG",1,2505614,04/08/2025
,04/08/2025 03:23:09 PM,,Theft from Vehicle,REPORT TAKEN,25090210,"2279 BLACKBURN ST, EUG",P,2505607,04/08/2025
,04/08/2025 03:11:18 PM,,Theft,REPORT TAKEN,25090202,"540 POLK ST, EUG",P,2505605,04/08/2025
,04/08/2025 03:10:00 PM,,Burglary,REPORT TAKEN,25090757,"560 TYLER ST, EUG",P,2505660,04/08/2025
,04/08/2025 02:57:56 PM,04/08/2025 03:16:30 PM,Dispute,REPORT TAKEN,25090191,"146 E 12TH AVE, EUG",3,2505611,04/08/2025
,04/08/2025 02:53:58 PM,,Theft from Vehicle,REPORT TAKEN,25090190,"400 E 19TH AVE, EUG",P,2505604,04/08/2025
,04/08/2025 02:53:29 PM,04/08/2025 02:57:18 PM,Burglary,REPORT TAKEN,25090188,"1410 W 13TH AVE, EUG",4,2505613,04/08/2025
,04/08/2025 02:49:39 PM,04/08/2025 02:55:23 PM,Unknown Problem,GONE ON ARRIVAL,25090183,"2243-BLK WILLAMETTE ST, EUG",3,,04/08/2025
,04/08/2025 02:46:04 PM,,Theft from Vehicle,REPORT TAKEN,25090180,"4550 COMMERCE ST, EUG",P,2505603,04/08/2025
,04/08/2025 02:43:13 PM,04/08/2025 02:46:11 PM,Dispute,ASSISTED,25090177,"2145 CENTENNIAL PLAZA, EUG",P,,04/08/2025
,04/08/2025 02:39:00 PM,,Forgery,REPORT TAKEN,25090722,"1247 W 8TH AVE, EUG",P,2505654,04/08/2025
,04/08/2025 02:37:57 PM,04/08/2025 03:10:16 PM,Illegal Burning,INFORMATION ONLY,25090168,"LINCOLN ST/W 8TH AVE, EUG",5,,04/08/2025
,04/08/2025 02:34:28 PM,04/08/2025 04:10:01 PM,Abandoned Animal,UNFOUNDED,25090164,"W 1ST AVE/WASHINGTON ST, EUG",5,,04/08/2025
,04/08/2025 02:22:00 PM,,Theft from Vehicle,REPORT TAKEN,25090702,"515 E BROADWAY, EUG",P,2505650,04/08/2025
,04/08/2025 02:16:57 PM,04/08/2025 02:16:57 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25090149,"PATTERSON ST/E 20TH AVE, EUG",6,,04/08/2025
,04/08/2025 02:13:49 PM,,Graffiti Calls,REPORT TAKEN,25090147,"522 BANTON AVE, EUG",P,2505599,04/08/2025
,04/08/2025 02:13:48 PM,04/08/2025 03:12:48 PM,Disorderly Subject,UNABLE TO LOCATE,25090145,"1160 GRANT ST, EUG",3,,04/08/2025
,04/08/2025 02:06:48 PM,,Graffiti Calls,REPORT TAKEN,25090141,"100 DAY ISLAND RD, EUG",P,2505598,04/08/2025
,04/08/2025 01:47:47 PM,04/08/2025 02:08:41 PM,Criminal Trespass,REPORT TAKEN,25090132,"1125 ARCADIA DR, EUG",6,2505606,04/08/2025
,04/08/2025 01:37:08 PM,04/08/2025 01:37:08 PM,Illegal Camping,FIELD INVESTIGATION,25090122,"849 W 6TH AVE, EUG",6,,04/08/2025
,04/08/2025 01:25:08 PM,,Found Property,REPORT TAKEN,25090108,"125 N GARFIELD ST, EUG",P,2505594,04/08/2025
,04/08/2025 01:20:06 PM,04/08/2025 01:20:06 PM,Wrong Way Driver,SOBRIETY CHECK,25090101,"PEARL ST/E 18TH AVE, EUG",P,,04/08/2025
,04/08/2025 01:16:20 PM,04/08/2025 09:47:24 PM,Criminal Trespass,FIELD INVESTIGATION,25090098,"825 W 7TH AVE, EUG",4,,04/08/2025
,04/08/2025 01:10:04 PM,04/08/2025 01:15:31 PM,Dispute,REPORT TAKEN,25090093,"2631 WOODSTONE PL, EUG",3,2505601,04/08/2025
,04/08/2025 01:06:42 PM,04/08/2025 01:08:58 PM,Dispute,DISREGARD,25090088,"67 W 29TH AVE, EUG",3,,04/08/2025
,04/08/2025 01:03:04 PM,04/08/2025 01:32:08 PM,Recovered Stolen Vehicle,FOLLOW UP INVESTIGATION,25090083,"441 E 17TH AVE, EUG",3,2505588,04/08/2025
,04/08/2025 01:01:50 PM,04/08/2025 01:01:50 PM,Assist Public Works,FIELD INVESTIGATION,25090081,"W 5TH AVE/FILLMORE ST, EUG",P,,04/08/2025
,04/08/2025 12:58:39 PM,04/08/2025 03:46:25 PM,Assist Outside Agency,ASSISTED,25090079,"240 E 2ND AVE, EUG",4,,04/08/2025
,04/08/2025 12:54:08 PM,04/08/2025 09:16:01 PM,Hit & Run,CITED IN LIEU OF CUSTODY,25090073,"1602 COBURG RD, EUG",4,2505625,04/08/2025
,04/08/2025 12:49:14 PM,04/08/2025 04:41:45 PM,Criminal Trespass,WARNING,25090066,"3045 ROYAL AVE, EUG",4,,04/08/2025
,04/08/2025 12:44:22 PM,04/08/2025 12:52:31 PM,Traffic Hazard,RESOLVED,25090062,"VAN BUREN ST/W 1ST AVE, EUG",3,,04/08/2025
,04/08/2025 12:21:51 PM,04/08/2025 05:39:21 PM,Dispute,ASSISTED,25090043,"50 KOURT DR, EUG",3,,04/08/2025
,04/08/2025 12:18:45 PM,04/08/2025 12:18:46 PM,Illegal Camping,FIELD INVESTIGATION,25090039,"W 5TH AVE/WALLIS ST, EUG",6,,04/08/2025
,04/08/2025 12:04:35 PM,04/08/2025 01:46:33 PM,Criminal Trespass,GONE ON ARRIVAL,25090024,"500 MONROE ST, EUG",4,,04/08/2025
,04/08/2025 12:00:19 PM,04/08/2025 06:04:48 PM,Criminal Trespass,GONE ON ARRIVAL,25090021,"120 MONROE ST, EUG",4,,04/08/2025
,04/08/2025 11:56:45 AM,04/08/2025 06:35:21 PM,Dispute,ADVISED,25090017,"2280 ROOSEVELT BLVD, EUG",4,,04/08/2025
,04/08/2025 11:55:49 AM,04/08/2025 01:06:23 PM,Suspicious Condition(s),REPORT TAKEN,25090016,"830 OLIVE ST, EUG",5,2505595,04/08/2025
,04/08/2025 11:37:39 AM,04/08/2025 11:43:54 AM,Unauthorized Use of Vehicle,REPORT TAKEN,25090009,"2150 W 7TH AVE, EUG",3,2505588,04/08/2025
,04/08/2025 11:35:27 AM,04/08/2025 11:35:27 AM,Suspicious Condition(s),PATROL CHECK,25090007,"3726 ROCKCRESS RD, EUG",6,,04/08/2025
,04/08/2025 11:04:52 AM,04/08/2025 11:07:31 AM,Criminal Trespass,ARREST,25089989,"275 E 13TH AVE, EUG",3,2505587,04/08/2025
,04/08/2025 10:52:00 AM,,Burglary,REPORT TAKEN,25090681,"4886 W AMAZON DR, EUG",P,2505645,04/08/2025
,04/08/2025 10:42:00 AM,,Theft ID,REPORT TAKEN,25090671,"1133 OLIVE ST, EUG",P,2505642,04/08/2025
,04/08/2025 10:41:32 AM,04/08/2025 10:41:32 AM,Suspicious Condition(s),REPORT TAKEN,25089980,"3825 JANISSE ST, EUG",6,2505592,04/08/2025
,04/08/2025 10:28:00 AM,,Theft,REPORT TAKEN,25090666,"300 COUNTRY CLUB RD, EUG",P,2505640,04/08/2025
,04/08/2025 10:25:30 AM,04/08/2025 10:52:49 AM,Theft by Deception,REPORT TAKEN,25089963,"2060 MARTIN LUTHER KING JR BLVD, EUG",4,2505589,04/08/2025
,04/08/2025 10:13:16 AM,04/08/2025 12:03:38 PM,Found Property,REPORT TAKEN,25089954,"5483 GOULD AVE, EUG",5,2505590,04/08/2025
,04/08/2025 10:08:55 AM,04/08/2025 10:08:55 AM,Illegal Camping,ARREST,25089951,"E 8TH AVE/HILYARD ST, EUG",P,2505583,04/08/2025
,04/08/2025 09:56:40 AM,04/08/2025 10:05:31 AM,Animal Cruelty,GONE ON ARRIVAL,25089939,"311 COBURG RD, EUG",3,,04/08/2025
,04/08/2025 09:44:27 AM,,Suspicious Condition(s),REPORT TAKEN,25089932,"2457 CROWTHER DR, EUG",P,2505582,04/08/2025
,04/08/2025 09:31:11 AM,04/08/2025 09:31:11 AM,Dog(s) at Large,REPORT TAKEN,25089914,"1226 BRAMBLEWOOD LN, EUG",P,2505584,04/08/2025
,04/08/2025 09:23:00 AM,,Criminal Mischief,REPORT TAKEN,25090659,"888 E 18TH AVE, EUG",P,2505638,04/08/2025
,04/08/2025 09:20:22 AM,04/08/2025 09:25:26 AM,Missing Person(s),CALLER WILL CALL BACK,25089906,"300 COUNTRY CLUB RD, EUG",4,,04/08/2025
