Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
25092652,MTRO,10:39:09,4EUG,160 GREEN LN,EUG,MEDICAL RESPONSE,2025-04-11
25092654,RFD,10:39:09,4EUG,160 GREEN LN,EUG,MEDICAL RESPONSE,2025-04-11
25092653,MTRO,10:41:27,4EUG,555 N DANEBO AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092663,MTRO,10:47:58,4EUG,2220 HILYARD ST,EUG,MEDICAL RESPONSE,2025-04-11
25092675,MTRO,11:09:33,4EUG,1166 E 28TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092678,MTRO,11:12:12,4EUG,2655 MARTIN LUTHER KING JR BLVD,EUG,MEDICAL RESPONSE,2025-04-11
25092679,MTRO,11:16:29,4EUG,4550 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092699,RFD,11:32:04,4EUG,2623 LONE OAK WAY,EUG,MEDICAL RESPONSE,2025-04-11
25092695,MTRO,11:32:05,4EUG,2623 LONE OAK WAY,EUG,MEDICAL RESPONSE,2025-04-11
25092698,RFD,11:33:39,6SOL,1565 GATEWAY BLVD,COT,MEDICAL RESPONSE,2025-04-11
25092703,MTRO,11:41:20,4EUG,150 GREEN LN,EUG,MEDICAL RESPONSE,2025-04-11
25092710,MTRO,11:45:03,4EUG,2530 RIVER RD,EUG,MEDICAL RESPONSE,2025-04-11
25092714,MTRO,11:49:24,4EUG,1010 GREEN ACRES RD,EUG,MEDICAL RESPONSE,2025-04-11
25092713,RFD,11:50:16,8JCF,92100 RIVER RD,JUN,MEDICAL RESPONSE,2025-04-11
25092715,MTRO,11:51:00,4EUG,431 W 13TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092712,MTRO,11:51:30,4EUG,2828 CHAD DR,EUG,MEDICAL RESPONSE,2025-04-11
25092720,MTRO,11:56:10,4EUG,1460 W 12TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092725,MTRO,12:00:12,4EUG,1166 OAK ST,EUG,MEDICAL RESPONSE,2025-04-11
25092737,MTRO,12:12:51,4EUG,2360 CHAMBERS ST,EUG,MEDICAL RESPONSE,2025-04-11
25092739,MTRO,12:13:17,4EUG,1857 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2025-04-11
25092745,MTRO,12:18:10,5SPR,30TH ST/MAIN ST,SPR,MOTOR VEH ACC INJURY,2025-04-11
25092755,MTRO,12:29:41,4EUG,3700 BABCOCK LN,EUG,MEDICAL RESPONSE,2025-04-11
25092762,MTRO,12:36:28,4EUG,669 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092768,RFD,12:42:53,4LFU,788 SKIPPER AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092771,MTRO,12:42:54,4LFU,788 SKIPPER AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092770,RFD,12:44:36,8LFA,2600 HWY 99N,EUG,MEDICAL RESPONSE,2025-04-11
25092783,MTRO,12:59:06,4EUG,3760 N CLAREY ST,EUG,MEDICAL RESPONSE,2025-04-11
25092788,MTRO,13:00:59,4EUG,645 RIVER RD,EUG,MEDICAL RESPONSE,2025-04-11
25092787,MTRO,13:01:37,4EUG,GRANT ST/W 11TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092789,RFD,13:11:04,6SOL,193 N 3RD ST,CRE,MEDICAL RESPONSE,2025-04-11
25092801,RFD,13:22:16,5DEF,82091 LOST VALLEY LN,DEX,FIRE ALARM,2025-04-11
25092802,MTRO,13:22:22,4EUG,2615 LONE OAK WAY,EUG,MEDICAL RESPONSE,2025-04-11
25092812,MTRO,13:33:18,4EUG,520 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2025-04-11
25092813,MTRO,13:33:23,4EUG,2619 LONE OAK WAY,EUG,MEDICAL RESPONSE,2025-04-11
25092820,MTRO,13:44:42,5SPR,958 MCKENZIE CREST DR,SPR,MEDICAL RESPONSE,2025-04-11
25092833,RFD,14:05:24,5MKF,45556 S GATE CREEK RD,VID,MEDICAL RESPONSE,2025-04-11
25092840,MTRO,14:05:24,5MKF,45556 S GATE CREEK RD,VID,MEDICAL RESPONSE,2025-04-11
25092849,RFD,14:13:35,8JCF,28710 W 18TH AVE,JUN,MEDICAL RESPONSE,2025-04-11
25092858,MTRO,14:22:50,4EUG,265 W 8TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092868,MTRO,14:27:43,4EUG,3321 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092864,MTRO,14:28:26,5SPR,2659 OLYMPIC ST,SPR,MEDICAL RESPONSE,2025-04-11
25092870,MTRO,14:31:27,4EUG,W 4TH AVE/WASHINGTON ST,EUG,MEDICAL RESPONSE,2025-04-11
25092880,RFD,14:44:41,8LFA,2350 PRAIRIE RD,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-04-11
25092881,MTRO,14:45:24,5SPR,1716 G ST,SPR,MEDICAL RESPONSE,2025-04-11
25092888,MTRO,14:49:52,4EUG,222 E BROADWAY,EUG,MEDICAL RESPONSE,2025-04-11
25092890,MTRO,14:52:36,4EUG,950 BELTLINE WB,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-04-11
25092893,RFD,14:59:32,8LFA,90201 HWY 99N,EUG,MEDICAL RESPONSE,2025-04-11
25092910,RFD,15:19:12,8JCF,355 W 3RD AVE,JUN,MEDICAL RESPONSE,2025-04-11
25092918,MTRO,15:25:02,5SPR,4619 IVY ST,SPR,FIRE ALARM,2025-04-11
25092927,RFD,15:36:36,6SOL,1500 VILLAGE DR,COT,MEDICAL RESPONSE,2025-04-11
25092938,MTRO,15:47:25,4EUG,555 N DANEBO AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092949,MTRO,16:05:58,4EUG,4336 HILTON DR,EUG,MEDICAL RESPONSE,2025-04-11
25092955,MTRO,16:15:27,4EUG,1418 WAITE ST,EUG,MEDICAL RESPONSE,2025-04-11
25092957,MTRO,16:18:25,4EUG,1255 HILYARD ST,EUG,MEDICAL RESPONSE,2025-04-11
25092958,MTRO,16:19:28,4EUG,1199 N TERRY ST,EUG,MEDICAL RESPONSE,2025-04-11
25092969,MTRO,16:30:14,4EUG,3540 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092974,MTRO,16:36:55,5SPR,1064 KELLY BLVD,SPR,MEDICAL RESPONSE,2025-04-11
25092976,RFD,16:38:38,6SOL,1500 VILLAGE DR,COT,MEDICAL RESPONSE,2025-04-11
25092975,MTRO,16:40:47,4EUG,1690 TAYLOR ST,EUG,MEDICAL RESPONSE,2025-04-11
25092977,RFD,16:41:52,6SOL,1721 HWY 99,COT,MEDICAL RESPONSE,2025-04-11
25092981,RFD,16:47:27,6X,71617 LONDON RD,COT,MEDICAL RESPONSE,2025-04-11
25092987,MTRO,16:53:36,4EUG,1435 W 13TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25092994,MTRO,17:09:57,4EUG,2200 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2025-04-11
25092988,MTRO,17:13:42,4EUG,377 W 8TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25093007,RFD,17:17:32,8HAF,400 S 9TH ST,HAR,MEDICAL RESPONSE,2025-04-11
25093016,RFD,17:27:03,8LFA,28291 DIVINE LN,VEN,MEDICAL RESPONSE,2025-04-11
25093024,RFD,17:37:46,8JCF,530 BIRCH ST,JUN,MEDICAL RESPONSE,2025-04-11
25093025,MTRO,17:38:46,4EUG,4711 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25093031,MTRO,17:45:22,4EUG,1133 OLIVE ST,EUG,MEDICAL RESPONSE,2025-04-11
25093032,RFD,17:46:11,6SOL,193 N 3RD ST,CRE,MEDICAL RESPONSE,2025-04-11
25093036,MTRO,17:46:52,4LFU,2492 DALTON DR,EUG,MEDICAL RESPONSE,2025-04-11
25093053,MTRO,18:15:11,4EUG,2190 AMIRANTE ST,EUG,MEDICAL RESPONSE,2025-04-11
25093057,RFD,18:16:32,8JCF,1135 W 6TH AVE,JUN,MEDICAL RESPONSE,2025-04-11
25093022,RFD,18:25:58,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2025-04-11
25093020,RFD,18:26:58,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2025-04-11
25093070,MTRO,18:27:22,4EUG,1199 N TERRY ST,EUG,MEDICAL RESPONSE,2025-04-11
25093074,MTRO,18:30:29,4EUG,1376 W 6TH AVE,EUG,CARBON MONOXIDE ALARM,2025-04-11
25093075,MTRO,18:32:59,5RAB,2400 35TH ST,SPR,MEDICAL RESPONSE,2025-04-11
25093083,RFD,18:49:35,6SOL,34332 STEWART HILLS LN,COT,MEDICAL RESPONSE,2025-04-11
25093085,MTRO,18:58:25,4EUG,350 PEARL ST,EUG,MEDICAL RESPONSE,2025-04-11
25093088,RFD,19:04:40,4LFA,85385 MCBETH RD,EUG,MEDICAL RESPONSE,2025-04-11
25093091,MTRO,19:04:41,4LFA,85385 MCBETH RD,EUG,MEDICAL RESPONSE,2025-04-11
25093096,MTRO,19:14:09,5WLS,1241 S 26TH ST,SPR,BRUSH FIRE,2025-04-11
25093102,RFD,19:25:06,5MKF,44025 CANAL LN,LEA,MEDICAL RESPONSE,2025-04-11
25093104,MTRO,19:25:07,5MKF,44025 CANAL LN,LEA,MEDICAL RESPONSE,2025-04-11
25093110,MTRO,19:34:09,4EUG,2605 WILLAMETTE ST,EUG,ASSIST POLICE,2025-04-11
25093113,MTRO,19:40:43,4EUG,555 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2025-04-11
25093115,RFD,19:41:48,5MKF,89198 ALEXIS AVE,SPR,MEDICAL RESPONSE,2025-04-11
25093118,MTRO,19:41:48,5MKF,89198 ALEXIS AVE,SPR,MEDICAL RESPONSE,2025-04-11
25093114,MTRO,19:44:09,4EUG,555 N DANEBO AVE,EUG,MEDICAL RESPONSE,2025-04-11
25093119,RFD,19:45:06,5HAF,20955 N COBURG RD,HAR,MEDICAL RESPONSE,2025-04-11
25093120,MTRO,19:45:06,5HAF,20955 N COBURG RD,HAR,MEDICAL RESPONSE,2025-04-11
25093121,MTRO,19:46:24,5SPR,1955 3RD ST,SPR,MEDICAL RESPONSE,2025-04-11
25093122,MTRO,19:49:44,5SPR,811 S 38TH ST,SPR,MEDICAL RESPONSE,2025-04-11
25093125,MTRO,19:51:44,4EUG,1201 MCLEAN BLVD,EUG,MEDICAL RESPONSE,2025-04-11
25093124,RFD,19:51:45,5LWF,26 N ALDER ST,LOW,MEDICAL RESPONSE,2025-04-11
25093129,MTRO,19:54:03,5LWF,26 N ALDER ST,LOW,MEDICAL RESPONSE,2025-04-11
25093130,RFD,19:56:43,6LOF,79847 TERRITORIAL HWY,LOR,MEDICAL RESPONSE,2025-04-11
25093135,MTRO,20:00:41,4EUG,2105 W BROADWAY,EUG,MEDICAL RESPONSE,2025-04-11
25093138,MTRO,20:03:05,4EUG,939 W 4TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25093145,MTRO,20:14:36,4EUG,NORTHWEST EXPRESSWAY/RIVER RD,EUG,VEHICLE/PEDESTRIAN CRASH,2025-04-11
25093143,RFD,20:15:15,8LFA,27645 SNYDER RD,JUN,MEDICAL RESPONSE,2025-04-11
25093148,MTRO,20:25:31,4EUG,717 HWY 99N,EUG,HAZARDOUS MATERIAL,2025-04-11
25093155,MTRO,20:27:08,4EUG,877 CHATEAU MEADOWS DR,EUG,MEDICAL RESPONSE,2025-04-11
25093158,MTRO,20:31:18,4EUG,2714 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-04-11
25093159,RFD,20:32:08,5UMF,MCKENZIE HWY/MP47,BLU,MOTOR VEH ACC UNKNOWN INJ,2025-04-11
25093156,MTRO,20:32:42,5SPR,1082 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-11
25093166,RFD,20:32:48,5SPR,1082 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-11
25093169,RFD,20:35:18,4EUG,2714 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-04-11
25093171,RFD,20:38:12,5SPR,1082 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-11
25093172,MTRO,20:38:50,5UMF,MCKENZIE HWY/MP47,BLU,MOTOR VEH ACC UNKNOWN INJ,2025-04-11
25093174,MTRO,20:41:28,5UMF,MCKENZIE HWY/MP47,BLU,MOTOR VEH ACC UNKNOWN INJ,2025-04-11
25093152,MTRO,20:47:39,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2025-04-11
25093154,MTRO,20:54:12,5SPR,4851 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-11
25093188,MTRO,21:00:05,5SPR,2991 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-11
25093185,MTRO,21:02:02,4EUG,115 COMMONS DR,EUG,RECKLESS BURNING,2025-04-11
25093196,MTRO,21:08:03,4EUG,990 E 23RD AVE,EUG,CARBON MONOXIDE ALARM,2025-04-11
25093193,MTRO,21:13:07,5SPR,1194 R ST,SPR,ASSIST POLICE,2025-04-11
25093201,MTRO,21:13:41,4EUG,2360 CHAMBERS ST,EUG,MEDICAL RESPONSE,2025-04-11
25093205,RFD,21:20:20,6SOL,515 GRANT AVE,COT,MEDICAL RESPONSE,2025-04-11
25093207,MTRO,21:22:24,4EUG,390 VERNAL ST,EUG,ASSIST POLICE,2025-04-11
25093208,MTRO,21:23:18,5SPR,5716 A ST,SPR,MEDICAL RESPONSE,2025-04-11
25093212,MTRO,21:27:41,4EUG,184 IOWA ST,EUG,MEDICAL RESPONSE,2025-04-11
25093216,MTRO,21:33:00,5SPR,4765 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-11
25093218,RFD,21:40:48,8JCF,310 PITNEY LN,JUN,MEDICAL RESPONSE,2025-04-11
25093223,MTRO,21:50:18,4EUG,1580 COBURG RD,EUG,MEDICAL RESPONSE,2025-04-11
25093228,MTRO,21:52:52,4EUG,2730 BAILEY LN,EUG,FIRE ALARM,2025-04-11
25093236,MTRO,22:03:20,4EUG,685 THRONE DR,EUG,MEDICAL RESPONSE,2025-04-11
25093239,MTRO,22:09:35,4EUG,5906 ROMBAUER RD,EUG,MEDICAL RESPONSE,2025-04-11
25093243,MTRO,22:13:54,4EUG,1715 W 12TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25093248,MTRO,22:30:38,5SPR,392 S 58TH ST,SPR,MEDICAL RESPONSE,2025-04-11
25093273,MTRO,22:58:59,4EUG,975 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-04-11
25093276,RFD,23:05:26,6SOL,735 S 2ND ST,CRE,MEDICAL RESPONSE,2025-04-11
25093280,MTRO,23:11:53,4EUG,350 PEARL ST,EUG,MEDICAL RESPONSE,2025-04-11
25093283,MTRO,23:14:55,4EUG,E 8TH AVE/E PARK ST,EUG,MEDICAL RESPONSE,2025-04-11
25093284,MTRO,23:16:24,5SPR,930 CLOVERLEAF LP,SPR,MEDICAL RESPONSE,2025-04-11
25093288,MTRO,23:21:54,5SPR,2315 D ST,SPR,MEDICAL RESPONSE,2025-04-11
25093293,MTRO,23:32:51,4EUG,734 HWY 99N,EUG,MEDICAL RESPONSE,2025-04-11
25093299,RFD,23:36:53,8JCF,94167 RIVER RD,JUN,CARBON MONOXIDE ALARM,2025-04-11
25093302,MTRO,23:43:27,4EUG,20 E BROADWAY,EUG,RECKLESS BURNING,2025-04-11
25093305,MTRO,23:44:59,4EUG,4293 MARCUM LN,EUG,MEDICAL RESPONSE,2025-04-11
25093324,MTRO,00:17:23,4EUG,1133 MCLEAN BLVD,EUG,MEDICAL RESPONSE,2025-04-12
25093328,MTRO,00:25:37,4EUG,249 W BROADWAY,EUG,MEDICAL RESPONSE,2025-04-12
25093332,MTRO,00:32:25,4EUG,1285 ALDER ST,EUG,MEDICAL RESPONSE,2025-04-12
25093335,MTRO,00:41:21,4EUG,2984 OAK ST,EUG,MEDICAL RESPONSE,2025-04-12
25093338,MTRO,00:43:48,4EUG,4621 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093343,MTRO,00:44:34,4EUG,971-1/2 W 13TH AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093346,RFD,00:45:00,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2025-04-12
25093347,MTRO,00:48:15,4EUG,2388 DOUGLAS DR,EUG,MEDICAL RESPONSE,2025-04-12
25093355,MTRO,01:03:31,4EUG,1777 PATTERSON ST,EUG,MEDICAL RESPONSE,2025-04-12
25093362,MTRO,01:14:08,4EUG,1524 WILSON CT,EUG,MEDICAL RESPONSE,2025-04-12
25093377,MTRO,01:41:36,4EUG,605 W 4TH AVE,EUG,PUBLIC ASSIST- FIRE/EMS,2025-04-12
25093375,RFD,01:42:11,5PGG,34785 HWY 58,EUG,MEDICAL RESPONSE,2025-04-12
25093379,MTRO,01:42:12,5PGG,34785 HWY 58,EUG,MEDICAL RESPONSE,2025-04-12
25093381,MTRO,01:50:36,5SPR,1084 POSTAL WAY,SPR,MEDICAL RESPONSE,2025-04-12
25093386,MTRO,01:57:22,4EUG,669 W 7TH AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093387,MTRO,01:58:01,4EUG,2951 COBURG RD,EUG,MEDICAL RESPONSE,2025-04-12
25093394,MTRO,02:23:10,4EUG,E 13TH AVE/ALDER ST,EUG,ASSIST POLICE,2025-04-12
25093401,MTRO,02:41:37,4EUG,175 S GARDEN WAY,EUG,MEDICAL RESPONSE,2025-04-12
25093404,MTRO,02:45:21,4RIR,1738 OAK DR,EUG,MEDICAL RESPONSE,2025-04-12
25093414,MTRO,03:02:07,4EUG,E 5TH AVE/HIGH ST,EUG,MEDICAL RESPONSE,2025-04-12
25093419,MTRO,03:20:37,4EUG,934 WASHINGTON ST,EUG,MEDICAL RESPONSE,2025-04-12
25093423,RFD,03:34:40,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2025-04-12
25093418,MTRO,03:35:24,4EUG,35 CLUB RD,EUG,ASSAULT WITH INJURY,2025-04-12
25093418,MTRO,03:35:24,4EUG,35 CLUB RD,EUG,MEDICAL RESPONSE,2025-04-12
25093427,MTRO,03:52:03,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2025-04-12
25093426,MTRO,03:52:41,4EUG,4158 HAMPSHIRE LN,EUG,MEDICAL RESPONSE,2025-04-12
25093430,RFD,03:52:41,4EUG,4158 HAMPSHIRE LN,EUG,MEDICAL RESPONSE,2025-04-12
25093438,RFD,04:24:48,6SOL,78178 PITCHER LN,COT,FIRE ALARM,2025-04-12
25093443,RFD,04:46:17,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2025-04-12
25093450,MTRO,05:41:42,4EUG,201 RIVER AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093453,MTRO,05:56:21,5SPR,509 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-12
25093458,MTRO,06:18:57,4EUG,1017 W 8TH AVE,EUG,TRASH BIN FIRE,2025-04-12
25093460,MTRO,06:41:54,4EUG,5120 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093463,RFD,06:55:48,6SOL,900 N DOUGLAS ST,COT,MEDICAL RESPONSE,2025-04-12
25093466,MTRO,07:11:04,5SPR,3545 GATEWAY ST,SPR,ASSIST POLICE,2025-04-12
25093475,MTRO,07:24:57,4EUG,COBURG RD/CHAD DR,EUG,MEDICAL RESPONSE,2025-04-12
25093484,MTRO,07:45:28,4EUG,1471 W 24TH PL,EUG,MEDICAL RESPONSE,2025-04-12
25093487,MTRO,07:53:18,4EUG,COBURG RD/CHAD DR,EUG,MEDICAL RESPONSE,2025-04-12
25093491,MTRO,07:58:26,4EUG,451 W BROADWAY,EUG,MEDICAL RESPONSE,2025-04-12
25093492,MTRO,07:59:20,5SPR,472 SCOTTS GLEN DR,SPR,MEDICAL RESPONSE,2025-04-12
25093496,MTRO,08:03:59,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2025-04-12
25093501,RFD,08:14:38,8JCF,1335 DEAL ST,JUN,MEDICAL RESPONSE,2025-04-12
25093516,MTRO,08:33:16,4EUG,2816 LONGFELLOW PL,EUG,FIRE ALARM,2025-04-12
25093521,RFD,08:45:18,6SOL,224 N 12TH ST,COT,MEDICAL RESPONSE,2025-04-12
25093527,MTRO,08:48:50,4EUG,255 HIGH ST,EUG,MEDICAL RESPONSE,2025-04-12
25093531,MTRO,08:49:54,5SPR,1886 L ST,SPR,STAB WOUND,2025-04-12
25093538,MTRO,09:03:56,5SPR,3535 GAME FARM RD,SPR,MEDICAL RESPONSE,2025-04-12
25093550,RFD,09:28:16,8AIR,90454 BOEING DR,EUG,MEDICAL RESPONSE,2025-04-12
25093555,MTRO,09:38:05,4EUG,17 OAKWAY CENTER,EUG,MEDICAL RESPONSE,2025-04-12
25093570,MTRO,09:58:57,4EUG,4348 KATY LN,EUG,MEDICAL RESPONSE,2025-04-12
25093574,MTRO,10:04:15,4EU1,84771 MURDOCK RD,EUG,MEDICAL RESPONSE,2025-04-12
25093577,MTRO,10:11:14,4EUG,W 13TH AVE/DANI ST,EUG,VEHICLE FIRE,2025-04-12
25093578,RFD,10:11:38,5CBF,33100 VAN DUYN RD,COB,MEDICAL RESPONSE,2025-04-12
25093580,MTRO,10:11:39,5CBF,33100 VAN DUYN RD,COB,MEDICAL RESPONSE,2025-04-12
25093585,MTRO,10:18:02,4EUG,1320 WILLAMETTE ST,EUG,ASSAULT WITH INJURY,2025-04-12
25093585,MTRO,10:18:02,4EUG,1320 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-04-12
25093593,MTRO,10:35:40,4EUG,1199 N TERRY ST,EUG,MEDICAL RESPONSE,2025-04-12
25093598,MTRO,10:48:51,4EUG,4065 SOUTHPOINTE DR,EUG,MEDICAL RESPONSE,2025-04-12
25093601,MTRO,11:04:36,4EUG,175 S GARDEN WAY,EUG,MEDICAL RESPONSE,2025-04-12
25093605,MTRO,11:07:16,4EUG,1690 COBURG RD,EUG,"GAS LEAK, HOUSE",2025-04-12
25093612,MTRO,11:18:17,5SPR,89 WOODLANE DR,SPR,MEDICAL RESPONSE,2025-04-12
25093613,MTRO,11:22:39,4EUG,3474 KINSROW AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093628,MTRO,11:43:04,5WLS,2040 INLAND WAY,SPR,MEDICAL RESPONSE,2025-04-12
25093638,MTRO,11:58:30,5SPR,1152 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-12
25093641,MTRO,12:02:42,4EUG,180 SANTA CLARA AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093642,MTRO,12:07:17,4EUG,410 GARFIELD ST,EUG,MEDICAL RESPONSE,2025-04-12
25093644,MTRO,12:11:59,4EUG,1202 JACOBS DR,EUG,MEDICAL RESPONSE,2025-04-12
25093646,RFD,12:13:52,8LFA,TERRITORIAL HWY/CLEAR LAKE RD,JUN,MOTOR VEH ACC INJURY,2025-04-12
25093653,MTRO,12:23:41,4EUG,1522 W 6TH AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093663,MTRO,12:35:45,4EUG,175 S GARDEN WAY,EUG,MEDICAL RESPONSE,2025-04-12
25093664,MTRO,12:38:13,4EUG,4202 HEINS CT,EUG,MEDICAL RESPONSE,2025-04-12
25093671,RFD,12:43:44,8LFA,25397 LAMB RD,ELM,MEDICAL RESPONSE,2025-04-12
25093676,MTRO,12:48:24,4EUG,1348 MANZANA ST,EUG,MEDICAL RESPONSE,2025-04-12
25093686,MTRO,12:58:44,4EUG,2617 LONE OAK WAY,EUG,MEDICAL RESPONSE,2025-04-12
25093688,MTRO,13:00:22,4EUG,1805 GARDEN AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093692,MTRO,13:03:49,5SPR,807 HAMILTON ST,SPR,MEDICAL RESPONSE,2025-04-12
25093691,MTRO,13:04:28,5SPR,3333 RIVERBEND DR,SPR,ELEVATOR NON-EMERGENCY,2025-04-12
25093700,MTRO,13:12:57,5SPR,315 F ST,SPR,MEDICAL RESPONSE,2025-04-12
25093701,MTRO,13:16:01,4WLE,3900 COBURG RD,EUG,MEDICAL RESPONSE,2025-04-12
25093710,MTRO,13:28:27,4EUG,2630 LONE OAK WAY,EUG,MEDICAL RESPONSE,2025-04-12
25093718,MTRO,13:40:34,4EUG,1166 OAK ST,EUG,MEDICAL RESPONSE,2025-04-12
25093719,MTRO,13:41:10,4EUG,2410 W 11TH AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093721,MTRO,13:44:27,5SPR,516 32ND ST,SPR,FIRE ALARM,2025-04-12
25093730,MTRO,13:52:23,5SPR,3320 GATEWAY ST,SPR,MEDICAL RESPONSE,2025-04-12
25093733,MTRO,13:54:49,5RAB,2135 LOCH DR,SPR,MEDICAL RESPONSE,2025-04-12
25093736,MTRO,13:56:46,5SPR,5040 E ST,SPR,MEDICAL RESPONSE,2025-04-12
25093741,MTRO,13:57:48,4LFU,226 GRIZZLY AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093743,MTRO,14:06:51,5SPR,4865 MAIN ST,SPR,MEDICAL RESPONSE,2025-04-12
25093746,MTRO,14:07:37,4EUG,502 EDWARDS DR,EUG,VEHICLE FIRE,2025-04-12
25093747,RFD,14:07:37,4EUG,502 EDWARDS DR,EUG,VEHICLE FIRE,2025-04-12
25093749,MTRO,14:11:08,4EUG,3991 ELMIRA RD,EUG,ASSIST POLICE,2025-04-12
25093753,MTRO,14:16:58,4EUG,W 11TH AVE/WILLAMETTE ST,EUG,MEDICAL RESPONSE,2025-04-12
25093755,RFD,14:17:07,8JCF,975 LADD AVE,JUN,MEDICAL RESPONSE,2025-04-12
25093757,MTRO,14:18:10,4EUG,2851 APPLEWOOD LN,EUG,MEDICAL RESPONSE,2025-04-12
25093756,MTRO,14:18:23,4EUG,4210 JESSEN DR,EUG,MEDICAL RESPONSE,2025-04-12
25093759,MTRO,14:20:18,4EUG,502 EDWARDS DR,EUG,VEHICLE FIRE,2025-04-12
25093760,MTRO,14:24:23,4EUG,5361 OLYMPIC CIR,EUG,MEDICAL RESPONSE,2025-04-12
25093766,MTRO,14:30:07,4EUG,2440 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2025-04-12
25093768,RFD,14:31:43,8LFA,87986 SHERWOOD ST,VEN,MEDICAL RESPONSE,2025-04-12
25093782,MTRO,14:46:51,4EUG,COBURG RD/BELTLINE EB,EUG,MOTOR VEH ACC UNKNOWN INJ,2025-04-12
25093791,MTRO,14:53:08,4EUG,140 GREEN LN,EUG,MEDICAL RESPONSE,2025-04-12
25093798,MTRO,15:01:36,4EUG,633-BLK MARKET ST,EUG,MEDICAL RESPONSE,2025-04-12
25093796,MTRO,15:06:16,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093815,MTRO,15:29:07,4RIR,1585 MACLAY DR,EUG,MEDICAL RESPONSE,2025-04-12
25093819,MTRO,15:33:10,4EUG,4060 W AMAZON DR,EUG,MEDICAL RESPONSE,2025-04-12
25093823,MTRO,15:35:33,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2025-04-12
25093822,MTRO,15:36:38,4EUG,4055 ROYAL AVE,EUG,MEDICAL RESPONSE,2025-04-12
25093825,MTRO,15:46:52,4EUG,2105 W BROADWAY,EUG,MEDICAL RESPONSE,2025-04-12
25093830,MTRO,15:53:24,4EUG,300 VALLEY RIVER CENTER,EUG,MEDICAL RESPONSE,2025-04-12
25093833,MTRO,16:00:49,4EUG,2315 MARTIN LUTHER KING JR BLVD,EUG,MEDICAL RESPONSE,2025-04-12
