Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
24092317,MTRO,11:01:22,4WLE,101 HILLVIEW LANE 2,EUG,MEDICAL RESPONSE,2024-04-10
24092324,RFD,11:12:53,5DEF,37385 WHEELER RD,PLE,MEDICAL RESPONSE,2024-04-10
24092326,MTRO,11:14:43,5DEF,37385 WHEELER RD,PLE,MEDICAL RESPONSE,2024-04-10
24092341,MTRO,11:36:28,5SPR,249 S 41ST PL,SPR,MEDICAL RESPONSE,2024-04-10
24092344,MTRO,11:39:59,5SPR,3377 RIVERBEND DR,SPR,MEDICAL RESPONSE,2024-04-10
24092351,MTRO,11:44:07,4EUG,2615 LONE OAK WAY,EUG,MEDICAL RESPONSE,2024-04-10
24092353,RFD,11:44:08,4EUG,2615 LONE OAK WAY,EUG,MEDICAL RESPONSE,2024-04-10
24092358,MTRO,11:58:18,5SPR,505 S A ST,SPR,MEDICAL RESPONSE,2024-04-10
24092360,MTRO,12:00:25,4EUG,2025 W 12TH AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092363,RFD,12:01:17,5LWF,93 N ALDER ST,LOW,MEDICAL RESPONSE,2024-04-10
24092365,MTRO,12:01:18,5LWF,93 N ALDER ST,LOW,MEDICAL RESPONSE,2024-04-10
24092373,RFD,12:06:38,5HAF,20621 I5 SB,HAR,MEDICAL RESPONSE,2024-04-10
24092374,MTRO,12:06:38,5HAF,20621 I5 SB,HAR,MEDICAL RESPONSE,2024-04-10
24092390,MTRO,12:24:07,4EUG,499 VALLEY RIVER CENTER,EUG,MEDICAL RESPONSE,2024-04-10
24092398,MTRO,12:36:40,5SPR,1279 JANUS ST,SPR,MEDICAL RESPONSE,2024-04-10
24092401,MTRO,12:40:40,4EUG,120 CLEVELAND ST,EUG,FIRE ALARM,2024-04-10
24092404,MTRO,12:42:04,4EUG,4175 FERGUS AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092405,RFD,12:43:33,5DEF,82073 LOST CREEK RD,DEX,MEDICAL RESPONSE,2024-04-10
24092408,MTRO,12:43:34,5DEF,82073 LOST CREEK RD,DEX,MEDICAL RESPONSE,2024-04-10
24092409,RFD,12:46:19,8JCF,NORATON RD/HWY 99E,JUN,MOTOR VEH ACC UNKNOWN INJ,2024-04-10
24092420,MTRO,12:58:03,5X,18406 RIVER WILLAMETTE,SPR,INFORMATION - FIRE DEPT,2024-04-10
24092432,MTRO,13:12:05,5SPR,658 S 57TH ST,SPR,MEDICAL RESPONSE,2024-04-10
24092443,RFD,13:24:27,4EUG,4640 ALTURA ST,EUG,LIFT ASSIST,2024-04-10
24092441,MTRO,13:25:35,4EUG,1424 OAK PATCH RD,EUG,MEDICAL RESPONSE,2024-04-10
24092447,MTRO,13:32:11,4EUG,2619 LONE OAK WAY,EUG,FIRE ALARM,2024-04-10
24092453,MTRO,13:42:55,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092456,MTRO,13:43:22,4EUG,4640 ALTURA ST,EUG,LIFT ASSIST,2024-04-10
24092462,RFD,13:48:51,8JCF,292 OAK ST,JUN,MEDICAL RESPONSE,2024-04-10
24092467,RFD,13:52:17,6SOL,34124 ADLER LN,CRE,MEDICAL RESPONSE,2024-04-10
24092466,MTRO,13:52:59,4EUG,3355 N DELTA HWY,EUG,MEDICAL RESPONSE,2024-04-10
24092471,MTRO,13:57:50,4EUG,2940 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092481,MTRO,14:04:08,4EUG,2961 TIMBERLINE DR,EUG,MEDICAL RESPONSE,2024-04-10
24092487,MTRO,14:09:57,5SPR,MAIN ST/28TH ST,SPR,MEDICAL RESPONSE,2024-04-10
24092499,MTRO,14:19:02,5SPR,3521 GATEWAY ST,SPR,MEDICAL RESPONSE,2024-04-10
24092502,RFD,14:23:56,6SOL,1320 TASA CREEK DR,CRE,MEDICAL RESPONSE,2024-04-10
24092507,RFD,14:24:36,6SOL,100 GATEWAY BLVD,COT,ASSIST POLICE,2024-04-10
24092508,MTRO,14:25:07,5SPR,3255 GATEWAY ST,SPR,MEDICAL RESPONSE,2024-04-10
24092509,MTRO,14:25:39,4EUG,871 CORVETTE LN,EUG,MEDICAL RESPONSE,2024-04-10
24092513,RFD,14:25:40,4EUG,871 CORVETTE LN,EUG,MEDICAL RESPONSE,2024-04-10
24092524,RFD,14:38:29,8JCF,427 BIRCH ST,JUN,MEDICAL RESPONSE,2024-04-10
24092525,MTRO,14:41:45,4EUG,2125 JEPPESEN ACRES RD,EUG,MEDICAL RESPONSE,2024-04-10
24092526,MTRO,14:42:15,4EUG,2701 W 1ST AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092527,MTRO,14:43:10,4EUG,2360 CHAMBERS ST,EUG,MEDICAL RESPONSE,2024-04-10
24092536,MTRO,14:47:35,4EUG,845 W 10TH AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092541,MTRO,14:53:14,4EUG,4640 SYMPHONY DR,EUG,MEDICAL RESPONSE,2024-04-10
24092544,MTRO,14:56:58,4EUG,851 E 15TH AVE,EUG,FIRE ALARM,2024-04-10
24092548,MTRO,14:58:48,5SPR,969 KRUSE WAY,SPR,MEDICAL RESPONSE,2024-04-10
24092547,RFD,14:59:54,5MKF,49500-BLK MCKENZIE HWY,VID,DOWN LINE,2024-04-10
24092562,MTRO,15:16:25,4EUG,2315 W IRWIN WAY,EUG,MEDICAL RESPONSE,2024-04-10
24092579,RFD,15:35:51,6SOL,17466 I5 NB,COT,MEDICAL RESPONSE,2024-04-10
24092587,RFD,15:46:26,4EUG,4640 SYMPHONY DR,EUG,MEDICAL RESPONSE,2024-04-10
24092594,MTRO,15:57:29,4EUG,1851 ONYX ST,EUG,FIRE ALARM,2024-04-10
24092600,MTRO,16:03:34,4EUG,1021 E 13TH AVE,EUG,ASSIST POLICE,2024-04-10
24092603,RFD,16:11:19,4LFA,771 BLACKFOOT AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092606,MTRO,16:15:04,4EUG,3500 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-10
24092612,MTRO,16:25:08,4EUG,100 W 10TH AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092618,MTRO,16:37:22,4RIR,1190 MELVINA WAY,EUG,MEDICAL RESPONSE,2024-04-10
24092620,MTRO,16:42:04,4EUG,10 GARFIELD ST,EUG,PUBLIC ASSIST- FIRE/EMS,2024-04-10
24092627,MTRO,16:48:06,5SPR,462 CASCADE DR,SPR,MEDICAL RESPONSE,2024-04-10
24092636,MTRO,16:59:31,4EUG,1280 BRAMBLEWOOD LN,EUG,MEDICAL RESPONSE,2024-04-10
24092641,MTRO,17:03:12,4EUG,2230 BEDFORD WAY,EUG,MEDICAL RESPONSE,2024-04-10
24092645,MTRO,17:05:32,5SPR,1333 1ST ST,SPR,MEDICAL RESPONSE,2024-04-10
24092653,MTRO,17:18:37,5SPR,1141 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-10
24092657,RFD,17:27:29,8LFA,90886 ALVADORE RD,JUN,MEDICAL RESPONSE,2024-04-10
24092659,MTRO,17:32:10,4EUG,2047 MCKINLEY ST,EUG,MEDICAL RESPONSE,2024-04-10
24092670,RFD,17:42:03,5CBF,91041 S MILLER ST,COB,CARBON MONOXIDE ALARM,2024-04-10
24092675,RFD,17:56:54,8LFA,24918 WARTHEN RD,ELM,MEDICAL RESPONSE,2024-04-10
24092677,MTRO,17:57:58,4EUG,2455 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2024-04-10
24092679,MTRO,17:58:44,4EUG,1815 ORCHARD ST,EUG,MEDICAL RESPONSE,2024-04-10
24092678,RFD,17:59:41,5PGP,HWY 58/TILLICUM AVE,PLE,HAZARDOUS SPILL,2024-04-10
24092683,MTRO,18:00:22,4EUG,248 W BROADWAY,EUG,FIRE ALARM,2024-04-10
24092684,MTRO,18:01:46,4EUG,1190 W 6TH AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092691,MTRO,18:08:43,4EUG,2235 W 6TH AVE,EUG,BRUSH FIRE,2024-04-10
24092695,MTRO,18:13:03,4LFU,220 MYOAK DR,EUG,MEDICAL RESPONSE,2024-04-10
24092704,RFD,18:18:57,4LFU,240 IRVING RD,EUG,MEDICAL RESPONSE,2024-04-10
24092705,MTRO,18:20:12,4EUG,1755 KINGSLEY RD,EUG,MEDICAL RESPONSE,2024-04-10
24092710,RFD,18:26:30,8JCF,530 BIRCH ST,JUN,MEDICAL RESPONSE,2024-04-10
24092718,MTRO,18:35:29,4EUG,848 WAITE ST,EUG,MEDICAL RESPONSE,2024-04-10
24092717,MTRO,18:37:50,4EUG,1545 W 13TH AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092722,MTRO,18:42:06,4EUG,168 STONEHAVEN ST,EUG,MEDICAL RESPONSE,2024-04-10
24092725,RFD,18:42:06,4EUG,168 STONEHAVEN ST,EUG,MEDICAL RESPONSE,2024-04-10
24092729,MTRO,18:48:36,4EUG,951 W 6TH AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092763,RFD,19:32:36,6SOL,230 MAGNOLIA DR,CRE,MEDICAL RESPONSE,2024-04-10
24092764,RFD,19:34:10,8LFA,27977 GREEN OAKS DR,EUG,MEDICAL RESPONSE,2024-04-10
24092766,MTRO,19:34:10,8LFA,27977 GREEN OAKS DR,EUG,MEDICAL RESPONSE,2024-04-10
24092769,MTRO,19:38:21,5SPR,909 S 67TH ST,SPR,MEDICAL RESPONSE,2024-04-10
24092771,MTRO,19:42:20,5X,19666 I5 NB,EUG,VEHICLE FIRE,2024-04-10
24092772,RFD,19:42:21,5X,19666 I5 NB,EUG,VEHICLE FIRE,2024-04-10
24092759,MTRO,19:43:58,5SPR,379 S 51ST PL,SPR,ASSAULT WITH INJURY,2024-04-10
24092759,MTRO,19:43:58,5SPR,379 S 51ST PL,SPR,MEDICAL RESPONSE,2024-04-10
24092778,MTRO,19:54:03,5SPR,414 W OLYMPIC ST,SPR,MEDICAL RESPONSE,2024-04-10
24092782,MTRO,20:01:22,4EUG,3616 W 18TH AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092788,MTRO,20:08:34,4EUG,3152 WOLF MEADOWS LN,EUG,MEDICAL RESPONSE,2024-04-10
24092797,MTRO,20:21:32,5SPR,858 S 46TH ST,SPR,MEDICAL RESPONSE,2024-04-10
24092792,MTRO,20:32:46,4EUG,1937 WILLAMETTE ST,EUG,ASSAULT WITH INJURY,2024-04-10
24092792,MTRO,20:32:46,4EUG,1937 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-10
24092804,MTRO,20:37:10,4EUG,2720 EDISON ST,EUG,MEDICAL RESPONSE,2024-04-10
24092820,MTRO,20:49:10,4EUG,2525 CAL YOUNG RD,EUG,MEDICAL RESPONSE,2024-04-10
24092812,RFD,20:54:12,5MKF,7572-BLK THURSTON RD,SPR,ILLEGAL BURNING,2024-04-10
24092824,RFD,20:55:11,5PGP,84493 PHEASANT LN,PLE,MEDICAL RESPONSE,2024-04-10
24092826,MTRO,20:55:12,5PGP,84493 PHEASANT LN,PLE,MEDICAL RESPONSE,2024-04-10
24092827,RFD,20:58:08,8LFA,87411 TERRITORIAL HWY,VEN,MEDICAL RESPONSE,2024-04-10
24092828,RFD,20:59:39,6SOL,575 PATRICK LP,COT,MEDICAL RESPONSE,2024-04-10
24092837,RFD,21:14:51,8LFA,86552 TERRITORIAL HWY,VEN,MEDICAL RESPONSE,2024-04-10
24092838,MTRO,21:15:10,5SPR,1042 M ST,SPR,MEDICAL RESPONSE,2024-04-10
24092844,MTRO,21:20:38,4EUG,1400 CANDLELIGHT DR,EUG,MEDICAL RESPONSE,2024-04-10
24092849,MTRO,21:33:17,4EUG,2720 EDISON ST,EUG,MEDICAL RESPONSE,2024-04-10
24092853,MTRO,21:44:13,4EUG,1410 AGATE ST,EUG,MEDICAL RESPONSE,2024-04-10
24092861,MTRO,21:48:23,5SPR,5324 B ST,SPR,MEDICAL RESPONSE,2024-04-10
24092872,RFD,22:05:59,6SOL,233 E HARRISON AVE,COT,MEDICAL RESPONSE,2024-04-10
24092873,RFD,22:06:43,8LFA,1121 TYSON LN,EUG,MEDICAL RESPONSE,2024-04-10
24092875,MTRO,22:06:44,8LFA,1121 TYSON LN,EUG,MEDICAL RESPONSE,2024-04-10
24092878,RFD,22:10:58,4EUG,2462 NORTHAMPTON RD,EUG,LIFT ASSIST,2024-04-10
24092876,MTRO,22:11:55,4EUG,76 I105 EB,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-10
24092879,RFD,22:13:52,4EUG,76 I105 EB,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-10
24092892,MTRO,22:58:41,4EUG,1215 ELLSWORTH ST,EUG,MEDICAL RESPONSE,2024-04-10
24092884,RFD,23:00:27,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2024-04-10
24092894,MTRO,23:05:17,4EUG,2300 WARREN ST,EUG,MEDICAL RESPONSE,2024-04-10
24092895,RFD,23:08:46,5MVF,37323 PARSONS CREEK RD,SPR,MEDICAL RESPONSE,2024-04-10
24092896,MTRO,23:08:47,5MVF,37323 PARSONS CREEK RD,SPR,MEDICAL RESPONSE,2024-04-10
24092899,MTRO,23:19:05,4EUG,2230 BEDFORD WAY,EUG,MEDICAL RESPONSE,2024-04-10
24092902,MTRO,23:29:01,4EUG,355 MAPLE ST,EUG,MEDICAL RESPONSE,2024-04-10
24092912,MTRO,23:43:30,4LFU,798 RUBY AVE,EUG,MEDICAL RESPONSE,2024-04-10
24092917,MTRO,23:56:32,4EUG,1640 LAWRENCE ST,EUG,MEDICAL RESPONSE,2024-04-10
24092920,RFD,00:05:55,5PGG,TIMBER LN/MCVAY HWY,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-11
24092922,MTRO,00:05:56,5PGG,TIMBER LN/MCVAY HWY,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-11
24092931,MTRO,00:35:23,4EUG,BELTLINE/W 11TH AVE,EUG,TRASH BIN FIRE,2024-04-11
24092943,RFD,01:06:35,8LFA,87800 NORMAN AVE,VEN,MEDICAL RESPONSE,2024-04-11
24092947,MTRO,01:17:04,4EUG,2440 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2024-04-11
24092948,MTRO,01:17:45,4EUG,4085 FERRY ST,EUG,MEDICAL RESPONSE,2024-04-11
24092949,MTRO,01:18:44,5SPR,75 D ST,SPR,MEDICAL RESPONSE,2024-04-11
24092959,MTRO,01:37:51,4EUG,910 JEFFERSON ST,EUG,FIRE ALARM,2024-04-11
24092960,MTRO,01:48:01,4EUG,2615 LONE OAK WAY,EUG,MEDICAL RESPONSE,2024-04-11
24092968,MTRO,02:28:43,4EUG,1951 TAFT ST,EUG,MEDICAL RESPONSE,2024-04-11
24092978,MTRO,03:15:17,5SPR,7084 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-11
24092990,MTRO,04:42:06,4EUG,969 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-11
24092995,MTRO,04:58:48,4EUG,3200-BLK W 11TH AVE,EUG,TRASH BIN FIRE,2024-04-11
24092997,MTRO,05:04:45,4EUG,3135 KINSROW AVE,EUG,MEDICAL RESPONSE,2024-04-11
24092999,MTRO,05:14:48,4EUG,1699 N TERRY ST,EUG,MEDICAL RESPONSE,2024-04-11
24093003,MTRO,05:32:45,4LFU,3525 BAYWOOD ST,EUG,MEDICAL RESPONSE,2024-04-11
24093009,MTRO,05:48:04,4EUG,2525 CAL YOUNG RD,EUG,MEDICAL RESPONSE,2024-04-11
24093013,MTRO,05:59:45,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-11
24093014,MTRO,06:05:27,4EUG,1180 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-11
24093020,MTRO,06:21:00,5SPR,1375 F ST,SPR,MEDICAL RESPONSE,2024-04-11
24093021,MTRO,06:24:45,4EUG,910 JEFFERSON ST,EUG,FIRE ALARM,2024-04-11
24093027,MTRO,06:39:49,4EUG,FERN RIDGE PATH/CITY VIEW ST,EUG,MEDICAL RESPONSE,2024-04-11
24093026,MTRO,06:40:37,4EUG,50 RUBY AVE,EUG,MEDICAL RESPONSE,2024-04-11
24093029,MTRO,06:44:21,4EUG,3751 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2024-04-11
24093035,MTRO,07:03:50,5SPR,6346 F ST,SPR,MEDICAL RESPONSE,2024-04-11
24093038,MTRO,07:06:17,4EUG,410 GARFIELD ST,EUG,MEDICAL RESPONSE,2024-04-11
24093046,MTRO,07:25:53,4EUG,1325 EVERGREEN DR,EUG,LIFT ASSIST,2024-04-11
24093050,MTRO,07:31:04,4EUG,ALVA PARK DR/BAXTER ST,EUG,GRASS FIRE,2024-04-11
24093057,MTRO,07:43:14,4EUG,1755 KINGSLEY RD,EUG,MEDICAL RESPONSE,2024-04-11
24093059,MTRO,07:45:02,4EUG,2815 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2024-04-11
24093033,MTRO,07:45:42,4EUG,1992 MOSS ST,EUG,MEDICAL RESPONSE,2024-04-11
24093075,MTRO,08:07:49,5SPR,3686 E ST,SPR,MEDICAL RESPONSE,2024-04-11
24093077,MTRO,08:09:03,4EUG,2143 W 12TH AVE,EUG,HAZARDOUS SPILL,2024-04-11
24093083,RFD,08:23:42,6SOL,77335 MCDOLE RD,COT,MEDICAL RESPONSE,2024-04-11
24093092,MTRO,08:39:06,5SPR,320 W CENTENNIAL BLVD,SPR,MEDICAL RESPONSE,2024-04-11
24093093,MTRO,08:39:57,5RAB,2754 YOLANDA AVE,SPR,MEDICAL RESPONSE,2024-04-11
24093096,MTRO,08:47:12,4EUG,W 7TH AVE/FILLMORE ST,EUG,MEDICAL RESPONSE,2024-04-11
24093097,MTRO,08:47:40,4EUG,1303 BRAMBLEWOOD LN,EUG,MEDICAL RESPONSE,2024-04-11
24093103,MTRO,08:57:33,5GLW,4197 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2024-04-11
24093105,RFD,08:58:58,6SOL,79980 DELIGHT VALLEY SCHOOL RD,COT,MEDICAL RESPONSE,2024-04-11
24093107,MTRO,09:00:12,5SPR,1330 I ST,SPR,MEDICAL RESPONSE,2024-04-11
24093112,MTRO,09:08:35,4EUG,1133 OLIVE ST,EUG,MEDICAL RESPONSE,2024-04-11
24093113,MTRO,09:10:02,5SPR,1333 1ST ST,SPR,MEDICAL RESPONSE,2024-04-11
24093116,RFD,09:12:05,5DEF,83681 RATTLESNAKE RD,DEX,MEDICAL RESPONSE,2024-04-11
24093119,MTRO,09:12:05,5DEF,83681 RATTLESNAKE RD,DEX,MEDICAL RESPONSE,2024-04-11
24093118,RFD,09:13:46,8LFA,24458 PANTHER CREEK RD,VEN,MEDICAL RESPONSE,2024-04-11
24093121,RFD,09:19:10,8LFA,89403 FIELDS RD,ELM,MEDICAL RESPONSE,2024-04-11
24093129,MTRO,09:21:58,5SPR,1333 1ST ST,SPR,MEDICAL RESPONSE,2024-04-11
24093128,RFD,09:22:43,8LFA,24966 PERKINS RD,VEN,MEDICAL RESPONSE,2024-04-11
24093130,MTRO,09:24:03,4EUG,1756 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-11
24093133,MTRO,09:27:14,5SPR,4865 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-11
24093143,MTRO,09:38:48,5SPR,3355 RIVERBEND DR,SPR,MEDICAL RESPONSE,2024-04-11
24093142,MTRO,09:41:09,4EUG,677 E 12TH AVE,EUG,ELEVATOR NON-EMERGENCY,2024-04-11
24093149,MTRO,09:46:59,4EUG,3800 WESTLEIGH ST,EUG,MEDICAL RESPONSE,2024-04-11
24093167,MTRO,10:04:13,4EUG,3344 HAWTHORNE AVE,EUG,MEDICAL RESPONSE,2024-04-11
24093163,MTRO,10:08:26,4RIR,255 MAXWELL RD,EUG,ILLEGAL BURNING,2024-04-11
24093174,MTRO,10:10:36,5SPR,900 S 32ND ST,SPR,FIRE ALARM,2024-04-11
24093175,MTRO,10:12:07,4EUG,717 HWY 99N,EUG,ASSIST CAHOOTS,2024-04-11
24093203,MTRO,10:59:21,5SPR,2400 HARTMAN LN,SPR,MEDICAL RESPONSE,2024-04-11
24093205,MTRO,11:00:41,4EUG,850 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2024-04-11
24093212,MTRO,11:12:33,4EUG,2525 CAL YOUNG RD,EUG,MEDICAL RESPONSE,2024-04-11
24093216,MTRO,11:18:25,4EUG,2539 ROSEBAY ST,EUG,MEDICAL RESPONSE,2024-04-11
24093215,MTRO,11:18:59,4EUG,2440 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2024-04-11
24093219,MTRO,11:20:06,5SPR,601 63RD ST,SPR,MEDICAL RESPONSE,2024-04-11
24093222,MTRO,11:25:23,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2024-04-11
24093228,MTRO,11:36:20,4EUG,LINCOLN ST/W BROADWAY,EUG,MEDICAL RESPONSE,2024-04-11
24093227,MTRO,11:36:53,4EUG,1190 W 6TH AVE,EUG,MEDICAL RESPONSE,2024-04-11
24093237,MTRO,11:50:13,5SPR,650 HARLOW RD,SPR,MEDICAL RESPONSE,2024-04-11
24093244,MTRO,12:05:34,5SPR,1330 I ST,SPR,MEDICAL RESPONSE,2024-04-11
24093245,MTRO,12:07:07,4EUG,3590 W 18TH AVE,EUG,MEDICAL RESPONSE,2024-04-11
24093255,MTRO,12:14:44,4EUG,536 E 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-11
24093258,MTRO,12:18:21,5SPR,3255 GATEWAY ST,SPR,MEDICAL RESPONSE,2024-04-11
24093259,MTRO,12:23:20,4EUG,2489 WILLAMETTE ST,EUG,OUTSIDE GAS LEAK,2024-04-11
24093263,MTRO,12:26:11,4EUG,1800 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-11
24093277,RFD,12:47:52,5PGP,1335 CLEARWATER LN,SPR,MEDICAL RESPONSE,2024-04-11
24093279,MTRO,12:47:53,5PGP,1335 CLEARWATER LN,SPR,MEDICAL RESPONSE,2024-04-11
24093283,RFD,12:52:19,5MKF,37855 UPPER CAMP CREEK RD,SPR,MEDICAL RESPONSE,2024-04-11
24093286,MTRO,12:52:19,5MKF,37855 UPPER CAMP CREEK RD,SPR,MEDICAL RESPONSE,2024-04-11
24093288,MTRO,12:55:47,4EUG,3692 HICKORY AVE,EUG,MEDICAL RESPONSE,2024-04-11
24093295,MTRO,13:04:01,4EUG,3333 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-11
24093297,MTRO,13:06:13,4EUG,850 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2024-04-11
24093299,MTRO,13:08:55,5SPR,650 HARLOW RD,SPR,MEDICAL RESPONSE,2024-04-11
24093303,MTRO,13:09:56,4EUG,2525 CAL YOUNG RD,EUG,MEDICAL RESPONSE,2024-04-11
24093307,MTRO,13:12:48,4EUG,W 11TH AVE/MCKINLEY ST,EUG,SUBJECT DOWN,2024-04-11
24093312,MTRO,13:18:23,5SPR,1210 MOHAWK BLVD,SPR,MEDICAL RESPONSE,2024-04-11
24093316,MTRO,13:22:15,5SPR,4034 A ST,SPR,MEDICAL RESPONSE,2024-04-11
24093326,MTRO,13:39:25,4EUG,977 GARFIELD ST,EUG,ASSIST CAHOOTS,2024-04-11
24093327,MTRO,13:40:51,4EUG,3700 BABCOCK LN,EUG,MEDICAL RESPONSE,2024-04-11
24093330,MTRO,13:41:36,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2024-04-11
24093336,MTRO,13:43:32,5SPR,6853 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-11
24093335,MTRO,13:45:14,4EUG,1020 GREEN ACRES RD,EUG,MEDICAL RESPONSE,2024-04-11
24093340,MTRO,13:50:11,4EUG,379 E 12TH AVE,EUG,MEDICAL RESPONSE,2024-04-11
24093343,RFD,13:50:12,4EUG,323 E 12TH AVE,EUG,MEDICAL RESPONSE,2024-04-11
24093346,MTRO,13:53:53,4CBF,207-BLK RIVER MCKENZIE,EUG,INFORMATION - FIRE DEPT,2024-04-11
24093348,MTRO,13:57:29,5SPR,1333 1ST ST,SPR,MEDICAL RESPONSE,2024-04-11
24093347,MTRO,14:06:13,5SPR,2009 MAIN ST,SPR,ASSIST POLICE,2024-04-11
24093356,MTRO,14:09:04,4EUG,E 6TH AVE/PEARL ST,EUG,ACCIDENT VEHICLE BIKE,2024-04-11
24093360,MTRO,14:10:18,4EUG,2998 IVY GLEN DR,EUG,ASSIST POLICE,2024-04-11
24093362,RFD,14:10:18,4EUG,2998 IVY GLEN DR,EUG,ASSIST POLICE,2024-04-11
24093383,MTRO,14:45:39,4EUG,1012 W 4TH AVE,EUG,MEDICAL RESPONSE,2024-04-11
24093384,RFD,14:46:43,8LFA,88241 THOMAS LN,VEN,MEDICAL RESPONSE,2024-04-11
24093386,RFD,14:55:00,5CBF,32738 E MCKENZIE ST,COB,MEDICAL RESPONSE,2024-04-11
24093388,MTRO,14:55:01,5CBF,32738 E MCKENZIE ST,COB,MEDICAL RESPONSE,2024-04-11
24093387,MTRO,14:56:37,4RIR,332 OWOSSO DR,EUG,MEDICAL RESPONSE,2024-04-11
24093393,MTRO,15:04:50,4EUG,1975 W 7TH AVE,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-11
24093397,RFD,15:12:25,8JCF,970 KALMIA ST,JUN,MEDICAL RESPONSE,2024-04-11
24093400,MTRO,15:14:59,4EUG,3230 PORTLAND ST,EUG,MEDICAL RESPONSE,2024-04-11
24093396,MTRO,15:19:01,4WLE,202 HILLVIEW LANE 1,EUG,MEDICAL RESPONSE,2024-04-11
24093407,MTRO,15:31:50,4EUG,2945 TIMBERLINE DR,EUG,MEDICAL RESPONSE,2024-04-11
24093411,MTRO,15:36:46,4EUG,1256 COURTNEY PL,EUG,MEDICAL RESPONSE,2024-04-11
24093413,RFD,15:43:36,8LFA,HALDERSON RD/CANTRELL RD,EUG,BARKDUST FIRE,2024-04-11
24093414,MTRO,15:44:07,5SPR,304 Q ST,SPR,MEDICAL RESPONSE,2024-04-11
24093416,MTRO,15:45:34,5SPR,14TH ST/E ST,SPR,MOTOR VEH ACC UNKNOWN INJ,2024-04-11
24093422,MTRO,15:48:07,4EUG,W BROADWAY/MONROE ST,EUG,MOTOR VEH ACC INJURY,2024-04-11
24093419,RFD,15:51:02,6SOL,365 E OREGON AVE,CRE,MEDICAL RESPONSE,2024-04-11
24093430,MTRO,15:54:21,4EUG,BUCK ST CONNECTOR/FERN RIDGE PATH,EUG,ASSIST CAHOOTS,2024-04-11
24093432,MTRO,16:02:34,5SPR,MAIN ST/30TH ST,SPR,MOTOR VEH ACC INJURY,2024-04-11
24093444,MTRO,16:09:01,4EUG,2279 S BERTELSEN RD,EUG,MEDICAL RESPONSE,2024-04-11
24093446,MTRO,16:16:33,4EUG,125 E 8TH AVE,EUG,MEDICAL RESPONSE,2024-04-11
24093454,MTRO,16:26:14,4EUG,2137 ALDER ST,EUG,MEDICAL RESPONSE,2024-04-11
24093455,RFD,16:28:56,6SOL,77747 CENTER ST,COT,MEDICAL RESPONSE,2024-04-11
24093469,MTRO,16:46:46,5SPR,1263 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-11
24093473,MTRO,16:50:54,4EUG,3220 CRESCENT AVE,EUG,LIFT ASSIST,2024-04-11
24093478,MTRO,16:53:45,4EUG,1601 OLIVE ST,EUG,MEDICAL RESPONSE,2024-04-11
24093480,MTRO,16:56:31,4EUG,3130 TANNER PARK DR,EUG,MEDICAL RESPONSE,2024-04-11
